device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
3470422893;(0.5307583212852478, 0.5177493691444397, 0.5041360855102539);(-14.73795223236084, -1.2809065580368042, 651.9002075195312);1;(-5.318546772003174, 84.50019836425781, 22.70968246459961);(0.4787803888320923, 0.4581450819969177);1;3.1956024169921875;1;(0.3987654149532318, 0.5218361020088196, 0.5041201114654541);(45.36307144165039, -2.1273884773254395, 650.4767456054688);1;(-2.6034321784973145, 80.4327392578125, 21.229297637939453);(0.49027764797210693, 0.49073007702827454);1;3.204437255859375;1;3466293364;(0.25, 0.75)
3470433996;(0.5308534502983093, 0.5175859928131104, 0.5044348239898682);(-14.785218238830566, -1.2256807088851929, 652.0486450195312);1;(-5.425617694854736, 85.91255187988281, 23.223751068115234);(0.47832703590393066, 0.4468303620815277);1;3.1850433349609375;1;(0.39891311526298523, 0.5216731429100037, 0.5044265389442444);(45.30636978149414, -2.0729122161865234, 650.6343994140625);1;(-2.7310009002685547, 81.27555847167969, 21.536039352416992);(0.48973748087882996, 0.4839783310890198);1;3.197052001953125;1;3466304463;(0.25, 0.75)
3470445099;(0.5309128165245056, 0.5175082683563232, 0.5045484900474548);(-14.813825607299805, -1.1994308233261108, 652.1049194335938);1;(-5.214087009429932, 85.88404083251953, 23.2133846282959);(0.47922283411026, 0.44705894589424133);1;3.18206787109375;1;(0.3989829421043396, 0.5216278433799744, 0.5045234560966492);(45.27798080444336, -2.057898759841919, 650.6849975585938);1;(-3.644827365875244, 81.42635345458984, 21.590930938720703);(0.4858679175376892, 0.48277029395103455);1;3.1895294189453125;1;3466315554;(0.25, 0.75)
3470456202;(0.5309990048408508, 0.5174505114555359, 0.5046764016151428);(-14.854772567749023, -1.1801437139511108, 652.16796875);1;(-4.437092304229736, 85.54457092285156, 23.0898494720459);(0.48251304030418396, 0.4497784674167633);1;3.18243408203125;1;(0.3990897238254547, 0.5215614438056946, 0.5046709179878235);(45.23455047607422, -2.035900592803955, 650.7620239257812);1;(-3.8038699626922607, 80.46049499511719, 21.239377975463867);(0.4851943850517273, 0.49050790071487427);1;3.1924285888671875;1;3466326644;(0.25, 0.75)
3470467306;(0.5313416123390198, 0.5174201130867004, 0.50487220287323);(-15.013375282287598, -1.1713162660598755, 652.2622680664062);1;(-3.495952844619751, 84.79200744628906, 22.815948486328125);(0.4864983558654785, 0.4558074474334717);1;3.17791748046875;1;(0.39939719438552856, 0.5215628743171692, 0.5048737525939941);(45.10234832763672, -2.038020133972168, 650.8728637695312);1;(-6.706805229187012, 80.55772399902344, 21.274789810180664);(0.4729018211364746, 0.4897288382053375);1;3.188934326171875;1;3466337732;(0.25, 0.75)
3470478409;(0.5316107273101807, 0.5175026655197144, 0.5049507021903992);(-15.136783599853516, -1.2007715702056885, 652.2986450195312);1;(-11.7269868850708, 82.26927947998047, 21.897750854492188);(0.451643705368042, 0.4760173261165619);1;3.178863525390625;1;(0.3997461795806885, 0.5216616988182068, 0.5049450397491455);(44.9470329284668, -2.0733530521392822, 650.9192504882812);1;(-11.152019500732422, 78.05473327636719, 20.36375617980957);(0.45407843589782715, 0.509781002998352);1;3.1856231689453125;1;3466348818;(0.25, 0.75)
3470489512;(0.5319295525550842, 0.5176642537117004, 0.5058719515800476);(-15.292553901672363, -1.2582851648330688, 652.755615234375);1;(-24.413925170898438, 77.8351058959961, 20.283830642700195);(0.3979204595088959, 0.5115404725074768);1;3.1837921142578125;1;(0.4002652168273926, 0.5219007134437561, 0.5059260129928589);(44.74623107910156, -2.158773422241211, 651.4244384765625);1;(-22.17459487915039, 74.7127914428711, 19.14738655090332);(0.4074029326438904, 0.5365538001060486);1;3.1993865966796875;1;3466359918;(0.25, 0.75)
3470500615;(0.5327008366584778, 0.5180702209472656, 0.5075470209121704);(-15.663416862487793, -1.4023114442825317, 653.5842895507812);1;(-50.00641632080078, 61.96929168701172, 14.509149551391602);(0.2895481288433075, 0.6386445760726929);1;3.1822357177734375;1;(0.40145397186279297, 0.5225000977516174, 0.5076037645339966);(44.26585388183594, -2.37170147895813, 652.29736328125);1;(-44.90322494506836, 64.4795913696289, 15.422789573669434);(0.311157763004303, 0.6185340881347656);1;3.21295166015625;1;3466371019;(0.25, 0.75)
3470511718;(0.5329490303993225, 0.5182100534439087, 0.5078074932098389);(-15.77959156036377, -1.4516024589538574, 653.7117309570312);1;(-53.613773345947266, 57.49150466918945, 12.879344940185547);(0.2742726802825928, 0.6745170950889587);1;3.16717529296875;1;(0.40175655484199524, 0.5226137042045593, 0.5078383684158325);(44.13672637939453, -2.412277936935425, 652.4235229492188);1;(-49.51393508911133, 60.58710861206055, 14.006047248840332);(0.2916335463523865, 0.6497175693511963);1;3.213165283203125;1;3466382119;(0.25, 0.75)
3470522821;(0.5330937504768372, 0.5182804465293884, 0.5070854425430298);(-15.836776733398438, -1.4755231142044067, 653.34912109375);1;(-53.337520599365234, 56.197452545166016, 12.408374786376953);(0.2754424512386322, 0.6848838329315186);1;3.1744537353515625;1;(0.401991069316864, 0.5227040648460388, 0.5069548487663269);(44.000762939453125, -2.442566156387329, 651.9898071289062);1;(-48.873741149902344, 59.900123596191406, 13.756020545959473);(0.2943444550037384, 0.6552211046218872);1;3.206024169921875;1;3466393220;(0.25, 0.75)
3470533924;(0.5336556434631348, 0.5185028910636902, 0.5061239004135132);(-16.08098030090332, -1.5529654026031494, 652.862060546875);1;(-52.86375045776367, 57.11042785644531, 12.74063491821289);(0.2774486243724823, 0.6775699853897095);1;3.15557861328125;1;(0.4025183916091919, 0.5227524638175964, 0.5060487985610962);(43.73125457763672, -2.459650754928589, 651.5538330078125);1;(-48.229251861572266, 59.02576446533203, 13.437776565551758);(0.297073632478714, 0.6622258424758911);1;3.189239501953125;1;3466404322;(0.25, 0.75)
