device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
24515514643;(0.7151126265525818, 0.21570125222206116, 0.5695270895957947);(-98.93816375732422, 101.14134979248047, 669.9871826171875);1;(11.868786811828613, 177.8397979736328, 56.68250274658203);(0.5197517275810242, 0.4931809604167938);1;2.9877777099609375;1;(0.5769263505935669, 0.21565482020378113, 0.5707248449325562);(-34.27623748779297, 102.93932342529297, 676.72021484375);1;(-14.32129192352295, 198.56735229492188, 64.22672271728516);(0.47616687417030334, 0.42792239785194397);1;2.89422607421875;1;631893696184;(0.5, 0.5)
24515525746;(0.7150986194610596, 0.21566154062747955, 0.5695216059684753);(-98.93119049072266, 101.1548843383789, 669.9833374023438);1;(11.223747253417969, 178.614013671875, 56.96428680419922);(0.5186782479286194, 0.49074339866638184);1;2.9874267578125;1;(0.5769046545028687, 0.21552053093910217, 0.570719838142395);(-34.266021728515625, 102.98602294921875, 676.7111206054688);1;(-12.878607749938965, 196.18836975097656, 63.36083221435547);(0.4785676896572113, 0.43541231751441956);1;2.9100799560546875;1;631893707287;(0.5, 0.5)
24515536849;(0.71505206823349, 0.21557846665382385, 0.5696096420288086);(-98.91582489013672, 101.1907958984375, 670.025146484375);1;(10.02775764465332, 179.89845275878906, 57.43178176879883);(0.5166879296302795, 0.48669952154159546);1;2.985260009765625;1;(0.57688969373703, 0.2153843641281128, 0.5708110332489014);(-34.261375427246094, 103.04051208496094, 676.7492065429688);1;(-11.919059753417969, 197.7246856689453, 63.920021057128906);(0.48016461730003357, 0.430575430393219);1;2.9065399169921875;1;631893718392;(0.5, 0.5)
24515547952;(0.7150219678878784, 0.21539349853992462, 0.569666862487793);(-98.90550231933594, 101.2593994140625, 670.0455932617188);1;(9.88864803314209, 182.42706298828125, 58.3521842956543);(0.5164564251899719, 0.4787384271621704);1;3.001190185546875;1;(0.5768698453903198, 0.2150585949420929, 0.5708731412887573);(-34.25395965576172, 103.1590347290039, 676.7630004882812);1;(-12.152999877929688, 197.25498962402344, 63.74903869628906);(0.4797753095626831, 0.43205416202545166);1;2.912445068359375;1;631893729501;(0.5, 0.5)
24515559055;(0.7150238752365112, 0.21533821523189545, 0.5696773529052734);(-98.9069595336914, 101.27925872802734, 670.0477294921875);1;(10.102057456970215, 182.38119506835938, 58.335487365722656);(0.5168115496635437, 0.478882759809494);1;2.999542236328125;1;(0.5768757462501526, 0.2148527354001999, 0.570902943611145);(-34.2578125, 103.23304748535156, 676.7666015625);1;(-11.772101402282715, 197.35086059570312, 63.78392028808594);(0.4804092049598694, 0.43175238370895386);1;2.909820556640625;1;631893740610;(0.5, 0.5)
24515570158;(0.7150437235832214, 0.2151881754398346, 0.5697655081748962);(-98.92196655273438, 101.33731079101562, 670.0817260742188);1;(10.644254684448242, 183.6904754638672, 58.81201934814453);(0.5177139043807983, 0.4747607409954071);1;3.001068115234375;1;(0.5768932104110718, 0.21460020542144775, 0.5709955096244812);(-34.26873779296875, 103.3280258178711, 676.7984619140625);1;(-12.210081100463867, 194.67391967773438, 62.80958938598633);(0.4796803593635559, 0.4401804804801941);1;2.91998291015625;1;631893751720;(0.5, 0.5)
24515581262;(0.7150785326957703, 0.21483708918094635, 0.569984495639801);(-98.95265197753906, 101.47432708740234, 670.16845703125);1;(9.515605926513672, 181.98036193847656, 58.18960189819336);(0.5158355236053467, 0.48014482855796814);1;3.0199737548828125;1;(0.5769158601760864, 0.21423722803592682, 0.5712021589279175);(-34.28519058227539, 103.47005462646484, 676.8805541992188);1;(-13.065231323242188, 197.36947631835938, 63.790714263916016);(0.4782572090625763, 0.43169382214546204);1;2.9351654052734375;1;631893762833;(0.5, 0.5)
24515592365;(0.7150810956954956, 0.21477468311786652, 0.570025622844696);(-98.95660400390625, 101.4989013671875, 670.1851196289062);1;(9.027851104736328, 180.07151794433594, 57.494850158691406);(0.5150238275527954, 0.4861545264720917);1;3.0330352783203125;1;(0.5769118666648865, 0.21402496099472046, 0.5712988376617432);(-34.2859992980957, 103.55146026611328, 676.9170532226562);1;(-13.875194549560547, 197.93472290039062, 63.9964485168457);(0.47690925002098083, 0.4299141764640808);1;2.9400634765625;1;631893773938;(0.5, 0.5)
24515603468;(0.7150687575340271, 0.21466541290283203, 0.5699892640113831);(-98.94793701171875, 101.53414916992188, 670.1624755859375);1;(8.847390174865723, 179.7466278076172, 57.37660598754883);(0.514723539352417, 0.48717746138572693);1;3.0492401123046875;1;(0.5768835544586182, 0.2138005644083023, 0.5712786912918091);(-34.27237319946289, 103.62850189208984, 676.895751953125);1;(-13.53484058380127, 200.7768096923828, 65.03086853027344);(0.47747567296028137, 0.42096614837646484);1;2.9448699951171875;1;631893785043;(0.5, 0.5)
24515614571;(0.7149523496627808, 0.21452906727790833, 0.570083737373352);(-98.90067291259766, 101.590087890625, 670.2092895507812);1;(11.271244049072266, 180.60360717773438, 57.688453674316406);(0.5187572240829468, 0.4844794273376465);1;3.0622406005859375;1;(0.5767179727554321, 0.21325981616973877, 0.5713866949081421);(-34.19729232788086, 103.82685089111328, 676.923828125);1;(-13.921152114868164, 198.80044555664062, 64.31153106689453);(0.476832777261734, 0.42718857526779175);1;2.9596710205078125;1;631893796148;(0.5, 0.5)
