device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
9013484155;(0.6147077679634094, 0.297050803899765, 0.5098918676376343);(-49.783634185791016, 70.6874771118164, 649.2141723632812);1;(16.96904754638672, 179.7389678955078, 57.373756408691406);(0.5282393097877502, 0.4872015714645386);1;2.758056640625;1;(0.4834011197090149, 0.33140596747398376, 0.5052918791770935);(10.218452453613281, 59.67021560668945, 649.8320922851562);1;(-53.31962585449219, 174.8418731689453, 55.59135055541992);(0.4112670421600342, 0.5026198029518127);1;2.689422607421875;1;1915226359325;(0.3125, 0.671875)
9013495258;(0.6171213984489441, 0.2961461544036865, 0.5113795399665833);(-50.93594741821289, 71.05240631103516, 649.8355102539062);1;(21.330717086791992, 179.80433654785156, 57.39755630493164);(0.5354979038238525, 0.48699578642845154);1;2.7497711181640625;1;(0.4856102466583252, 0.33000120520591736, 0.5066702961921692);(9.21416187286377, 60.20091247558594, 650.4903564453125);1;(-50.9161376953125, 174.5237579345703, 55.475563049316406);(0.41526687145233154, 0.5036213397979736);1;2.6797332763671875;1;1915226370426;(0.3125, 0.671875)
9013506362;(0.6212488412857056, 0.29464972019195557, 0.5141143798828125);(-52.918514251708984, 71.67044830322266, 650.9893188476562);1;(20.76781463623047, 180.90310668945312, 57.79747009277344);(0.5345612168312073, 0.4835364818572998);1;2.741607666015625;1;(0.4897528886795044, 0.327311247587204, 0.5094580054283142);(7.326217174530029, 61.22660827636719, 651.8187866210938);1;(-50.928836822509766, 173.17457580566406, 54.98451232910156);(0.41524574160575867, 0.5078690052032471);1;2.6670074462890625;1;1915226381524;(0.3125, 0.671875)
9013517465;(0.6223489046096802, 0.29425039887428284, 0.5145668983459473);(-53.436729431152344, 71.82042694091797, 651.1588745117188);1;(24.23676109313965, 180.76486206054688, 57.747169494628906);(0.5403341054916382, 0.4839716851711273);1;2.742706298828125;1;(0.4920685887336731, 0.3258481025695801, 0.509933352470398);(6.2624335289001465, 61.736419677734375, 652.0205078125);1;(-52.38664627075195, 173.7937469482422, 55.20987319946289);(0.41281965374946594, 0.5059195160865784);1;2.6660003662109375;1;1915226392621;(0.3125, 0.671875)
9013528568;(0.6232516169548035, 0.29392483830451965, 0.5146225690841675);(-53.849205017089844, 71.9255142211914, 651.141357421875);1;(22.139402389526367, 180.5164337158203, 57.65673065185547);(0.5368437170982361, 0.48475381731987);1;2.72882080078125;1;(0.49306562542915344, 0.325229287147522, 0.5099694728851318);(5.803506851196289, 61.94419479370117, 652.023193359375);1;(-50.427730560302734, 176.53762817382812, 56.20856857299805);(0.4160796105861664, 0.49728071689605713);1;2.6509246826171875;1;1915226403716;(0.3125, 0.671875)
9013539671;(0.6328334212303162, 0.29071804881095886, 0.5155978798866272);(-58.241371154785156, 72.97570037841797, 651.1389770507812);1;(22.416006088256836, 180.3458251953125, 57.594635009765625);(0.5373040437698364, 0.4852909743785858);1;2.689453125;1;(0.49933698773384094, 0.3213502764701843, 0.5107758641242981);(2.9180760383605957, 63.27364730834961, 652.3199462890625);1;(-51.990909576416016, 176.1378631591797, 56.06304168701172);(0.41347822546958923, 0.4985393285751343);1;2.64715576171875;1;1915226414811;(0.3125, 0.671875)
9013550774;(0.6328334212303162, 0.29071804881095886, 0.5155978798866272);(-58.241371154785156, 72.97570037841797, 651.1389770507812);1;(22.416006088256836, 180.3458251953125, 57.594635009765625);(0.5373040437698364, 0.4852909743785858);1;2.689453125;1;(0.502839207649231, 0.31928396224975586, 0.5112549066543579);(1.3059837818145752, 63.983299255371094, 652.4965209960938);1;(-47.016544342041016, 174.79608154296875, 55.574684143066406);(0.42175641655921936, 0.5027638077735901);1;2.6541748046875;1;1915226425912;(0.3125, 0.671875)
9013561877;(0.6328334212303162, 0.29071804881095886, 0.5155978798866272);(-58.241371154785156, 72.97570037841797, 651.1389770507812);1;(22.416006088256836, 180.3458251953125, 57.594635009765625);(0.5373040437698364, 0.4852909743785858);1;2.689453125;1;(0.502839207649231, 0.31928396224975586, 0.5112549066543579);(1.3059837818145752, 63.983299255371094, 652.4965209960938);1;(-47.016544342041016, 174.79608154296875, 55.574684143066406);(0.42175641655921936, 0.5027638077735901);1;2.6541748046875;1;1915226437012;(0.3125, 0.671875)
9013572980;(0.6438018679618835, 0.28790491819381714, 0.5183987021446228);(-63.34601974487305, 73.97747802734375, 651.9650268554688);1;(23.54385757446289, 177.12867736816406, 56.423614501953125);(0.5391809344291687, 0.49541985988616943);1;2.69110107421875;1;(0.5099915862083435, 0.31545591354370117, 0.5130606889724731);(-1.9887737035751343, 65.33991241455078, 653.2677612304688);1;(-46.258384704589844, 175.47116088867188, 55.820404052734375);(0.42301809787750244, 0.5006384253501892);1;2.6452484130859375;1;1915226448113;(0.3125, 0.671875)
9013584083;(0.6438018679618835, 0.28790491819381714, 0.5183987021446228);(-63.34601974487305, 73.97747802734375, 651.9650268554688);1;(23.54385757446289, 177.12867736816406, 56.423614501953125);(0.5391809344291687, 0.49541985988616943);1;2.69110107421875;1;(0.5136820673942566, 0.3135949373245239, 0.5140173435211182);(-3.6914381980895996, 66.00260162353516, 653.674560546875);1;(-50.56031036376953, 174.88711547851562, 55.60781478881836);(0.4158589541912079, 0.50247722864151);1;2.6397857666015625;1;1915226459214;(0.3125, 0.671875)
9013595187;(0.6438018679618835, 0.28790491819381714, 0.5183987021446228);(-63.34601974487305, 73.97747802734375, 651.9650268554688);1;(23.54385757446289, 177.12867736816406, 56.423614501953125);(0.5391809344291687, 0.49541985988616943);1;2.69110107421875;1;(0.5154600143432617, 0.3127717673778534, 0.5145694613456726);(-4.5125250816345215, 66.301513671875, 653.9166259765625);1;(-54.64128875732422, 172.28842163085938, 54.66197204589844);(0.4090675413608551, 0.5106589794158936);1;2.648162841796875;1;1915226470316;(0.32500000000000001, 0.65625)
9013606290;(0.6557153463363647, 0.28587913513183594, 0.5202922224998474);(-68.84001922607422, 74.648193359375, 652.2894897460938);1;(23.854843139648438, 175.617919921875, 55.87381362915039);(0.5396984815597534, 0.5001763105392456);1;2.672607421875;1;(0.5214465856552124, 0.31010952591896057, 0.5157010555267334);(-7.277160167694092, 67.23404693603516, 654.3652954101562);1;(-55.045772552490234, 172.0734405517578, 54.5837287902832);(0.4083944261074066, 0.5113358497619629);1;2.6485595703125;1;1915226481420;(0.32500000000000001, 0.65625)
9013617393;(0.6557153463363647, 0.28587913513183594, 0.5202922224998474);(-68.84001922607422, 74.648193359375, 652.2894897460938);1;(23.854843139648438, 175.617919921875, 55.87381362915039);(0.5396984815597534, 0.5001763105392456);1;2.672607421875;1;(0.5242926478385925, 0.30888891220092773, 0.5165595412254333);(-8.594690322875977, 67.67842864990234, 654.735107421875);1;(-48.9326171875, 169.52059936523438, 53.654571533203125);(0.4185677170753479, 0.5193731188774109);1;2.669403076171875;1;1915226492524;(0.32500000000000001, 0.65625)
9013628496;(0.6557153463363647, 0.28587913513183594, 0.5202922224998474);(-68.84001922607422, 74.648193359375, 652.2894897460938);1;(23.854843139648438, 175.617919921875, 55.87381362915039);(0.5396984815597534, 0.5001763105392456);1;2.672607421875;1;(0.5273813605308533, 0.307588666677475, 0.5173850059509277);(-10.025264739990234, 68.14701080322266, 655.0811157226562);1;(-51.08417892456055, 165.4573974609375, 52.17567825317383);(0.414987176656723, 0.5321658253669739);1;2.72674560546875;1;1915226503629;(0.33750000000000002, 0.640625)
