device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
8997711310;(0.6607021689414978, 0.3016352653503418, 0.5107240080833435);(-70.58133697509766, 68.74053192138672, 647.9138793945312);1;(15.629935264587402, 191.89385986328125, 61.797786712646484);(0.5260108709335327, 0.44893312454223633);1;2.5315399169921875;1;(0.520612359046936, 0.3214443624019623, 0.5088015198707581);(-6.818440914154053, 63.03353500366211, 651.3222045898438);1;(-56.64281463623047, 186.98289489746094, 60.010311126708984);(0.40573665499687195, 0.4643949270248413);1;2.50457763671875;1;1915210586287;(0.75, 0.75)
8997722413;(0.6604296565055847, 0.30235448479652405, 0.5105849504470825);(-70.4512710571289, 68.4931869506836, 647.8839111328125);1;(17.42961311340332, 192.5818328857422, 62.048160552978516);(0.529005765914917, 0.44676703214645386);1;2.537811279296875;1;(0.5203568935394287, 0.3225967288017273, 0.5086272954940796);(-6.696688175201416, 62.634586334228516, 651.2744750976562);1;(-56.85657501220703, 186.44863891601562, 59.81587219238281);(0.40538090467453003, 0.46607688069343567);1;2.5047149658203125;1;1915210597390;(0.75, 0.75)
8997733516;(0.6600865721702576, 0.3034876585006714, 0.5104323625564575);(-70.28855895996094, 68.1060562133789, 647.865234375);1;(16.116703033447266, 192.2293243408203, 61.919883728027344);(0.526820957660675, 0.44787681102752686);1;2.5336456298828125;1;(0.520031750202179, 0.32455891370773315, 0.5084015130996704);(-6.540053367614746, 61.95811462402344, 651.227294921875);1;(-56.065711975097656, 185.87930297851562, 59.60867691040039);(0.40669703483581543, 0.467869371175766);1;2.508575439453125;1;1915210608494;(0.75, 0.75)
8997744619;(0.6599808931350708, 0.3040883541107178, 0.5103029608726501);(-70.23399353027344, 67.89755249023438, 647.8275756835938);1;(17.692380905151367, 191.58822631835938, 61.686546325683594);(0.529443085193634, 0.44989535212516785);1;2.530609130859375;1;(0.5199475884437561, 0.3251432478427887, 0.5085111260414124);(-6.500045299530029, 61.76493453979492, 651.3011474609375);1;(-54.571346282958984, 183.3565216064453, 58.690467834472656);(0.40918391942977905, 0.4758121073246002);1;2.5303497314453125;1;1915210619599;(0.75, 0.75)
8997755723;(0.6598697900772095, 0.304857462644577, 0.5098056793212891);(-70.15721130371094, 67.61326599121094, 647.6141967773438);1;(17.025381088256836, 191.14031982421875, 61.52355194091797);(0.5283331274986267, 0.4513055682182312);1;2.5184173583984375;1;(0.5198224186897278, 0.3266811668872833, 0.5078744888305664);(-6.43429708480835, 61.21247482299805, 651.0342407226562);1;(-55.04922103881836, 181.1505126953125, 57.887535095214844);(0.40838873386383057, 0.4827576279640198);1;2.536651611328125;1;1915210630706;(0.75, 0.75)
8997766826;(0.6597425937652588, 0.3059142827987671, 0.509218156337738);(-70.06832122802734, 67.22752380371094, 647.366943359375);1;(18.746177673339844, 190.04840087890625, 61.126129150390625);(0.5311968326568604, 0.45474329590797424);1;2.52984619140625;1;(0.519677996635437, 0.3292488157749176, 0.5069724321365356);(-6.354892253875732, 60.29801559448242, 650.6673583984375);1;(-52.97184753417969, 181.0511016845703, 57.85133361816406);(0.4118458032608032, 0.48307061195373535);1;2.5565338134765625;1;1915210641812;(0.75, 0.75)
8997777929;(0.6596651077270508, 0.3064359426498413, 0.509018063545227);(-70.02266693115234, 67.04197692871094, 647.2899169921875);1;(18.74734878540039, 188.97708129882812, 60.73618698120117);(0.5311987996101379, 0.4581162929534912);1;2.5426177978515625;1;(0.519677996635437, 0.3292488157749176, 0.5069724321365356);(-6.354892253875732, 60.29801559448242, 650.6673583984375);1;(-52.97184753417969, 181.0511016845703, 57.85133361816406);(0.4118458032608032, 0.48307061195373535);1;2.5565338134765625;1;1915210652919;(0.75, 0.75)
8997789032;(0.6595700979232788, 0.30707868933677673, 0.5086351037025452);(-69.9593276977539, 66.80644226074219, 647.1275634765625);1;(15.920026779174805, 188.32879638671875, 60.50020980834961);(0.5264936089515686, 0.4601573944091797);1;2.5635223388671875;1;(0.519592821598053, 0.33047956228256226, 0.5064566731452942);(-6.309187889099121, 59.85628128051758, 650.4495849609375);1;(-51.867523193359375, 183.59835815429688, 58.778472900390625);(0.41368353366851807, 0.4750506579875946);1;2.55816650390625;1;1915210664023;(0.75, 0.75)
8997800135;(0.6594013571739197, 0.30794447660446167, 0.5083840489387512);(-69.869873046875, 66.50320434570312, 647.04150390625);1;(14.512038230895996, 189.23455810546875, 60.829898834228516);(0.5241504311561584, 0.4573056697845459);1;2.57745361328125;1;(0.5193517208099365, 0.33237093687057495, 0.5060179233551025);(-6.190326690673828, 59.19459915161133, 650.291015625);1;(-53.24708938598633, 185.0915069580078, 59.321922302246094);(0.41138771176338196, 0.47034966945648193);1;2.5763397216796875;1;1915210675127;(0.75, 0.75)
8997811238;(0.6592957973480225, 0.3083597719669342, 0.5081127882003784);(-69.8078842163086, 66.35037231445312, 646.9267578125);1;(14.281479835510254, 190.35948181152344, 61.23933410644531);(0.5237668752670288, 0.4537639915943146);1;2.5820465087890625;1;(0.5193517208099365, 0.33237093687057495, 0.5060179233551025);(-6.190326690673828, 59.19459915161133, 650.291015625);1;(-53.24708938598633, 185.0915069580078, 59.321922302246094);(0.41138771176338196, 0.47034966945648193);1;2.5763397216796875;1;1915210686231;(0.75, 0.75)
8997822341;(0.6590246558189392, 0.3089089095592499, 0.5077309608459473);(-69.6656265258789, 66.14848327636719, 646.769775390625);1;(18.157920837402344, 190.34739685058594, 61.234962463378906);(0.5302179455757141, 0.45380207896232605);1;2.59722900390625;1;(0.5190021991729736, 0.3333343267440796, 0.5054731369018555);(-6.024799823760986, 58.84442138671875, 650.05078125);1;(-46.66214370727539, 182.10723876953125, 58.23572540283203);(0.42234623432159424, 0.47974544763565063);1;2.610565185546875;1;1915210697335;(0.75, 0.75)
8997833444;(0.6581716537475586, 0.3100249767303467, 0.5075112581253052);(-69.27071380615234, 65.76943969726562, 646.73974609375);1;(45.02831268310547, 181.9805145263672, 58.18961715698242);(0.5749348402023315, 0.48014435172080994);1;2.637237548828125;1;(0.5180031657218933, 0.33507874608039856, 0.5050408840179443);(-5.5607476234436035, 58.23771667480469, 649.892578125);1;(-9.950357437133789, 170.2458953857422, 53.91855239868164);(0.4834408760070801, 0.5170895457267761);1;2.6476287841796875;1;1915210708438;(0.75, 0.75)
8997844548;(0.6575251221656799, 0.3106449544429779, 0.5076591968536377);(-68.98808288574219, 65.57415008544922, 646.8646240234375);1;(67.49182891845703, 172.9684295654297, 54.90949249267578);(0.6123179197311401, 0.5085179209709167);1;2.67437744140625;1;(0.5180031657218933, 0.33507874608039856, 0.5050408840179443);(-5.5607476234436035, 58.23771667480469, 649.892578125);1;(-9.950357437133789, 170.2458953857422, 53.91855239868164);(0.4834408760070801, 0.5170895457267761);1;2.6476287841796875;1;1915210719542;(0.75, 0.75)
8997855651;(0.657119870185852, 0.3109610676765442, 0.5079234838485718);(-68.81986999511719, 65.48473358154297, 647.025146484375);1;(83.49201202392578, 164.98846435546875, 52.005001068115234);(0.6389449834823608, 0.533642053604126);1;2.6863555908203125;1;(0.5169022083282471, 0.33609694242477417, 0.5047096014022827);(-5.053405284881592, 57.882999420166016, 649.7620849609375);1;(45.86614990234375, 145.36660766601562, 44.863224029541016);(0.5763291120529175, 0.5954195261001587);1;2.632293701171875;1;1915210730643;(0.75, 0.75)
8997866754;(0.6560614109039307, 0.3117968738079071, 0.5082083940505981);(-68.35900115966797, 65.2272720336914, 647.2439575195312);1;(113.56961822509766, 151.58428955078125, 47.126312255859375);(0.6889992356300354, 0.5758436918258667);1;2.769500732421875;1;(0.5157272219657898, 0.3371175229549408, 0.5028727054595947);(-4.507256507873535, 57.46157455444336, 648.8814697265625);1;(99.44949340820312, 120.70714569091797, 35.88792419433594);(0.6655009388923645, 0.6730572581291199);1;2.6309967041015625;1;1915210741746;(0.75, 0.75)
8997877857;(0.654935359954834, 0.3132443130016327, 0.5029710531234741);(-67.58063507080078, 64.49030303955078, 644.753662109375);1;(160.27847290039062, 131.262939453125, 39.72996520996094);(0.766730785369873, 0.6398233771324158);1;2.78558349609375;1;(0.5157272219657898, 0.3371175229549408, 0.5028727054595947);(-4.507256507873535, 57.46157455444336, 648.8814697265625);1;(99.44949340820312, 120.70714569091797, 35.88792419433594);(0.6655009388923645, 0.6730572581291199);1;2.6309967041015625;1;1915210752847;(0.75, 0.75)
8997888960;(0.6549780368804932, 0.31333768367767334, 0.5040557980537415);(-67.65594482421875, 64.51213073730469, 645.2915649414062);1;(165.8236541748047, 131.6535186767578, 39.87211990356445);(0.7759588956832886, 0.6385937333106995);1;2.776885986328125;1;(0.5155156850814819, 0.33727630972862244, 0.5019144415855408);(-4.407069206237793, 57.36659240722656, 648.4095458984375);1;(101.53932189941406, 124.70643615722656, 37.343570709228516);(0.6689788103103638, 0.6604658961296082);1;2.6170654296875;1;1915210763951;(0.75, 0.75)
