device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
9017592312;(0.6596726775169373, 0.3150125741958618, 0.5186395049095154);(-70.53746795654297, 64.61676025390625, 652.34326171875);1;(13.35564136505127, 182.66348266601562, 58.438209533691406);(0.522226095199585, 0.4779941141605377);1;2.6942138671875;1;(0.522219181060791, 0.32666918635368347, 0.5175604224205017);(-7.58579158782959, 61.65632247924805, 655.8447875976562);1;(-62.54945755004883, 181.47848510742188, 58.00692367553711);(0.3959070146083832, 0.48172494769096375);1;2.675384521484375;1;1915230467540;(0.27019029611437206, 0.7298097038856279)
9017603415;(0.6600908041000366, 0.31488025188446045, 0.5189824104309082);(-70.74513244628906, 64.67444610595703, 652.4883422851562);1;(14.510868072509766, 181.34765625, 57.95925521850586);(0.5241485238075256, 0.4821367859840393);1;2.696990966796875;1;(0.5226233005523682, 0.326572448015213, 0.5178936719894409);(-7.77419900894165, 61.70277786254883, 656.0055541992188);1;(-63.598209381103516, 183.0562744140625, 58.5811653137207);(0.39416173100471497, 0.4767574667930603);1;2.6646575927734375;1;1915230478643;(0.27019029611437206, 0.7298097038856279)
9017614518;(0.6602416634559631, 0.3148094713687897, 0.5191806554794312);(-70.82411193847656, 64.7067642211914, 652.5767211914062);1;(13.795610427856445, 180.0747833251953, 57.4959716796875);(0.5229582786560059, 0.4861443042755127);1;2.700531005859375;1;(0.5228075385093689, 0.32648107409477234, 0.51812744140625);(-7.860777854919434, 61.743995666503906, 656.1180419921875);1;(-63.31032180786133, 182.30804443359375, 58.308815002441406);(0.39464083313941956, 0.47911322116851807);1;2.6615753173828125;1;1915230489733;(0.27019029611437206, 0.7298097038856279)
9017625621;(0.6603646874427795, 0.3146709203720093, 0.5188694000244141);(-70.86312103271484, 64.73743438720703, 652.412109375);1;(13.329315185546875, 178.4306182861328, 56.89753723144531);(0.5221822261810303, 0.49132072925567627);1;2.700408935546875;1;(0.5229201316833496, 0.3263401687145233, 0.5178487300872803);(-7.91145658493042, 61.77859878540039, 655.9741821289062);1;(-63.30389404296875, 181.39215087890625, 57.9754524230957);(0.39465153217315674, 0.48199689388275146);1;2.6519927978515625;1;1915230500818;(0.27019029611437206, 0.7298097038856279)
9017636724;(0.6604545712471008, 0.31442272663116455, 0.5190334320068359);(-70.9127426147461, 64.82909393310547, 652.4805908203125);1;(13.392006874084473, 179.5229949951172, 57.2951545715332);(0.522286593914032, 0.4878816306591034);1;2.6868896484375;1;(0.5230078101158142, 0.326068252325058, 0.5180122256278992);(-7.953774452209473, 61.878963470458984, 656.0463256835938);1;(-62.51860046386719, 180.81678771972656, 57.76607894897461);(0.39595839381217957, 0.483808308839798);1;2.6540374755859375;1;1915230511901;(0.27019029611437206, 0.7298097038856279)
9017647827;(0.6605504155158997, 0.3143007755279541, 0.519163966178894);(-70.96318817138672, 64.8760757446289, 652.536376953125);1;(3.876605749130249, 181.22512817382812, 57.914676666259766);(0.5064513087272644, 0.48252254724502563);1;2.685333251953125;1;(0.523108184337616, 0.3258819580078125, 0.5181628465652466);(-8.001592636108398, 61.949317932128906, 656.11474609375);1;(-71.51605987548828, 180.81895446777344, 57.766868591308594);(0.38098499178886414, 0.48380133509635925);1;2.65960693359375;1;1915230522981;(0.27019029611437206, 0.7298097038856279)
9017658930;(0.6608090996742249, 0.31413912773132324, 0.5204744935035706);(-71.15097045898438, 64.9930191040039, 653.1666259765625);1;(-24.674175262451172, 182.9025421142578, 58.52521896362305);(0.4589378833770752, 0.4772413372993469);1;2.692230224609375;1;(0.5233423113822937, 0.3256821036338806, 0.5193800330162048);(-8.117618560791016, 62.07375717163086, 656.712890625);1;(-96.76105499267578, 182.0577392578125, 58.217750549316406);(0.3389730155467987, 0.47990119457244873);1;2.6768341064453125;1;1915230534066;(0.27019029611437206, 0.7298097038856279)
9017670033;(0.6611546874046326, 0.3140107989311218, 0.5214555859565735);(-71.36055755615234, 65.08159637451172, 653.6307983398438);1;(-62.50651931762695, 184.05429077148438, 58.94440460205078);(0.3959784507751465, 0.47361525893211365);1;2.728607177734375;1;(0.5240665078163147, 0.3252553939819336, 0.5198126435279846);(-8.455787658691406, 62.23640441894531, 656.9105834960938);1;(-154.39163208007812, 182.59959411621094, 58.414955139160156);(0.24306592345237732, 0.4781952202320099);1;2.6811065673828125;1;1915230545162;(0.27019029611437206, 0.7298097038856279)
9017681137;(0.6614011526107788, 0.31392866373062134, 0.522875964641571);(-71.5491943359375, 65.17711639404297, 654.3186645507812);1;(-85.78504180908203, 183.53274536132812, 58.754600524902344);(0.3572390377521515, 0.4752572774887085);1;2.717193603515625;1;(0.5242902636528015, 0.3251306712627411, 0.5202292203903198);(-8.562117576599121, 62.29757308959961, 657.1126098632812);1;(-175.5577392578125, 181.2850341796875, 57.93650817871094);(0.2078419029712677, 0.4823339283466339);1;2.689788818359375;1;1915230556260;(0.27019029611437206, 0.7298097038856279)
9017692240;(0.6615928411483765, 0.31323927640914917, 0.5202634334564209);(-71.49496459960938, 65.28137969970703, 652.99365234375);1;(-150.334716796875, 179.83294677734375, 57.4079475402832);(0.24981728196144104, 0.4869057536125183);1;2.7190399169921875;1;(0.5244474411010742, 0.3248377740383148, 0.5192767381668091);(-8.62944221496582, 62.352203369140625, 656.6281127929688);1;(-201.72283935546875, 178.6517333984375, 56.9780387878418);(0.16429872810840607, 0.4906247854232788);1;2.707855224609375;1;1915230567356;(0.27019029611437206, 0.7298097038856279)
