device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
24546384602;(0.7501848936080933, 0.22058497369289398, 0.5620734691619873);(-114.39476776123047, 98.35443878173828, 664.116943359375);1;(12.242276191711426, 183.26190185546875, 58.65602493286133);(0.5203732252120972, 0.47610998153686523);1;2.809906005859375;1;(0.6125020384788513, 0.1993301510810852, 0.5680451393127441);(-51.00917053222656, 108.05499267578125, 673.5050659179688);1;(-17.25498390197754, 198.43641662597656, 64.17911529541016);(0.47128474712371826, 0.4283345639705658);1;2.7769622802734375;1;631924566553;(0.5, 0.5)
24546395705;(0.7504354119300842, 0.22034978866577148, 0.5616949200630188);(-114.47539520263672, 98.4035415649414, 663.9016723632812);1;(11.08752727508545, 181.81004333496094, 58.12758255004883);(0.518451452255249, 0.48068106174468994);1;2.80816650390625;1;(0.6127365827560425, 0.1990569680929184, 0.5677410960197449);(-51.10813903808594, 108.12300872802734, 673.3322143554688);1;(-18.07421112060547, 198.0039520263672, 64.02168273925781);(0.46992141008377075, 0.4296962320804596);1;2.77276611328125;1;631924577656;(0.5, 0.5)
24546406808;(0.750474214553833, 0.22032412886619568, 0.5616528391838074);(-114.48932647705078, 98.40863800048828, 663.8768920898438);1;(12.580547332763672, 181.7083740234375, 58.090572357177734);(0.520936131477356, 0.481001079082489);1;2.806884765625;1;(0.6128585934638977, 0.19893445074558258, 0.56763756275177);(-51.161643981933594, 108.1559066772461, 673.2703247070312);1;(-16.64286231994629, 197.44468688964844, 63.818119049072266);(0.4723034203052521, 0.43145695328712463);1;2.7725677490234375;1;631924588756;(0.5, 0.5)
24546417911;(0.7505900263786316, 0.2202780693769455, 0.5615163445472717);(-114.53009033203125, 98.41262817382812, 663.79931640625);1;(9.589916229248047, 181.9842529296875, 58.19098663330078);(0.5159592628479004, 0.4801325798034668);1;2.8036651611328125;1;(0.612977147102356, 0.1987408995628357, 0.5675176978111267);(-51.2129020690918, 108.21215057373047, 673.196533203125);1;(-17.981979370117188, 195.5208282470703, 63.11789321899414);(0.47007492184638977, 0.437514066696167);1;2.7570953369140625;1;631924599856;(0.5, 0.5)
24546429014;(0.7508546113967896, 0.22022941708564758, 0.561404287815094);(-114.64022064208984, 98.41680145263672, 663.7222290039062);1;(10.204056739807129, 179.3817901611328, 57.24375915527344);(0.5169812440872192, 0.48832622170448303);1;2.794708251953125;1;(0.6132228374481201, 0.19846601784229279, 0.5674509406089783);(-51.32588577270508, 108.2993392944336, 673.1399536132812);1;(-18.178672790527344, 196.29647827148438, 63.40024948120117);(0.4697475731372833, 0.4350719749927521);1;2.7436981201171875;1;631924610955;(0.5, 0.5)
24546440117;(0.7508811354637146, 0.22025321424007416, 0.5614181160926819);(-114.65348052978516, 98.40921783447266, 663.7281494140625);1;(10.307612419128418, 179.75770568847656, 57.380584716796875);(0.5171535611152649, 0.48714256286621094);1;2.790191650390625;1;(0.6132822632789612, 0.19837191700935364, 0.5674958229064941);(-51.35551071166992, 108.3348159790039, 673.1548461914062);1;(-19.474096298217773, 196.81771850585938, 63.5899658203125);(0.4675917327404022, 0.43343085050582886);1;2.7404632568359375;1;631924622054;(0.5, 0.5)
24546451220;(0.7508883476257324, 0.22033622860908508, 0.5611765384674072);(-114.63676452636719, 98.36318969726562, 663.6139526367188);1;(8.874239921569824, 179.6990509033203, 57.3592414855957);(0.5147681832313538, 0.4873272478580475);1;2.782806396484375;1;(0.6133458018302917, 0.19831624627113342, 0.567294180393219);(-51.37779998779297, 108.33741760253906, 673.0502319335938);1;(-17.836078643798828, 197.03045654296875, 63.66739273071289);(0.47031769156455994, 0.4327610731124878);1;2.7447662353515625;1;631924633154;(0.5, 0.5)
24546462324;(0.7507854700088501, 0.2206152081489563, 0.5612514615058899);(-114.59769439697266, 98.2747573852539, 663.6722412109375);1;(9.013224601745605, 181.68942260742188, 58.08368682861328);(0.5149994492530823, 0.48106080293655396);1;2.7745513916015625;1;(0.613284170627594, 0.1982123851776123, 0.5673933029174805);(-51.35251998901367, 108.38191223144531, 673.0953979492188);1;(-17.84543800354004, 197.69093322753906, 63.90775680541992);(0.47030213475227356, 0.43068164587020874);1;2.74993896484375;1;631924644257;(0.5, 0.5)
24546473427;(0.7507293820381165, 0.2206525206565857, 0.5612339973449707);(-114.57098388671875, 98.26165771484375, 663.6698608398438);1;(8.267351150512695, 180.8006591796875, 57.76021194458008);(0.5137582421302795, 0.48385894298553467);1;2.7797088623046875;1;(0.6131781339645386, 0.19816629588603973, 0.5673708319664001);(-51.30183792114258, 108.39724731445312, 673.0853881835938);1;(-17.62997817993164, 196.76712036132812, 63.57151412963867);(0.4706607162952423, 0.4335901439189911);1;2.75445556640625;1;631924655358;(0.5, 0.5)
24546484530;(0.7504276633262634, 0.22077760100364685, 0.5609912276268005);(-114.41455841064453, 98.20629119873047, 663.5805053710938);1;(10.779092788696289, 182.1472625732422, 58.250328063964844);(0.5179382562637329, 0.4796193242073059);1;2.7740631103515625;1;(0.6128893494606018, 0.1981327086687088, 0.5671511292457581);(-51.1578369140625, 108.39461517333984, 672.9851684570312);1;(-16.90495491027832, 198.40447998046875, 64.16746520996094);(0.4718672037124634, 0.42843496799468994);1;2.75726318359375;1;631924666460;(0.5, 0.5)
