device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
7816486196;(0.5852797031402588, 0.37358036637306213, 0.4795682430267334);(-35.40754318237305, 43.837615966796875, 637.2976684570312);1;(18.899328231811523, 171.87173461914062, 54.51029968261719);(0.5314517021179199, 0.5119708180427551);1;2.5929718017578125;1;(0.4443001449108124, 0.3773682117462158, 0.4794352948665619);(27.706514358520508, 43.301483154296875, 637.6488037109375);1;(-56.56510925292969, 176.41424560546875, 56.163639068603516);(0.40586593747138977, 0.49766913056373596);1;2.6146392822265625;1;1914029349982;(0.3125, 0.671875)
7816497299;(0.5852641463279724, 0.37366393208503723, 0.47940757870674133);(-35.39591979980469, 43.80430221557617, 637.219970703125);1;(18.91399383544922, 172.48129272460938, 54.73218536376953);(0.5314760804176331, 0.5100515484809875);1;2.5801849365234375;1;(0.44427523016929626, 0.3774178624153137, 0.47927039861679077);(27.714298248291016, 43.279380798339844, 637.5672607421875);1;(-56.6318244934082, 174.23216247558594, 55.369468688964844);(0.405754953622818, 0.5045392513275146);1;2.6010284423828125;1;1914029361085;(0.3125, 0.671875)
7816508403;(0.5852480530738831, 0.3737090826034546, 0.47916358709335327);(-35.381900787353516, 43.78096389770508, 637.099853515625);1;(19.499650955200195, 173.24281311035156, 55.00934982299805);(0.5324506759643555, 0.5076539516448975);1;2.5615692138671875;1;(0.44424691796302795, 0.3774518370628357, 0.4790065884590149);(27.72140121459961, 43.25920486450195, 637.4359741210938);1;(-57.00546646118164, 173.23992919921875, 55.00832748413086);(0.40513309836387634, 0.5076631307601929);1;2.604461669921875;1;1914029372188;(0.3125, 0.671875)
7816519506;(0.5852149724960327, 0.3737410008907318, 0.47887012362480164);(-35.358943939208984, 43.76048278808594, 636.9552612304688);1;(17.92070960998535, 172.0973663330078, 54.592445373535156);(0.5298230648040771, 0.5112602710723877);1;2.5657196044921875;1;(0.444205105304718, 0.37749388813972473, 0.47873377799987793);(27.73436737060547, 43.2360725402832, 637.3001708984375);1;(-58.1316032409668, 172.3212432861328, 54.67394256591797);(0.4032590091228485, 0.5105555653572083);1;2.612457275390625;1;1914029383290;(0.3125, 0.671875)
7816530609;(0.5851706862449646, 0.37378329038619995, 0.47846484184265137);(-35.32789611816406, 43.73279571533203, 636.7554321289062);1;(17.6225643157959, 172.7284393310547, 54.8221435546875);(0.5293269753456116, 0.5092735290527344);1;2.5614776611328125;1;(0.44418179988861084, 0.3775237798690796, 0.4783378839492798);(27.736312866210938, 43.2127799987793, 637.10302734375);1;(-57.845916748046875, 171.24212646484375, 54.28114318847656);(0.4037344753742218, 0.5139530301094055);1;2.600341796875;1;1914029394392;(0.3125, 0.671875)
7816541712;(0.5851622223854065, 0.373813271522522, 0.4783546030521393);(-35.32099533081055, 43.71907424926758, 636.701416015625);1;(18.46819496154785, 173.52769470214844, 55.11304473876953);(0.5307341814041138, 0.5067570805549622);1;2.5679473876953125;1;(0.4441605508327484, 0.37754353880882263, 0.47821924090385437);(27.74331283569336, 43.20224380493164, 637.0439453125);1;(-56.81393051147461, 170.6881103515625, 54.07951354980469);(0.40545186400413513, 0.515697181224823);1;2.5930023193359375;1;1914029405493;(0.3125, 0.671875)
7816552815;(0.5851240754127502, 0.3738296926021576, 0.47825926542282104);(-35.30133056640625, 43.71058654785156, 636.6552124023438);1;(19.550718307495117, 175.09715270996094, 55.684288024902344);(0.53253573179245, 0.5018158555030823);1;2.5606842041015625;1;(0.4441242516040802, 0.37755587697029114, 0.47812512516975403);(27.757556915283203, 43.19507598876953, 636.99658203125);1;(-56.82469177246094, 171.8695068359375, 54.5095100402832);(0.4054339826107025, 0.5119778513908386);1;2.586761474609375;1;1914029416596;(0.3125, 0.671875)
7816563918;(0.585055410861969, 0.3738393783569336, 0.478364497423172);(-35.273624420166016, 43.71140670776367, 636.7095336914062);1;(19.906147003173828, 174.77450561523438, 55.566837310791016);(0.5331271886825562, 0.5028315186500549);1;2.5546875;1;(0.44405055046081543, 0.3776019513607025, 0.4782293736934662);(27.792951583862305, 43.18349075317383, 637.0481567382812);1;(-57.3626594543457, 173.40122985839844, 55.06703186035156);(0.40453869104385376, 0.5071552395820618);1;2.584991455078125;1;1914029427699;(0.3125, 0.671875)
7816575021;(0.5851308107376099, 0.37389495968818665, 0.4785383343696594);(-35.31187438964844, 43.69829559326172, 636.7955932617188);1;(10.780207633972168, 173.7707977294922, 55.20151138305664);(0.517940104007721, 0.5059918165206909);1;2.539581298828125;1;(0.44413918256759644, 0.37767699360847473, 0.4784165024757385);(27.757762908935547, 43.16438293457031, 637.1448364257812);1;(-63.61682891845703, 174.75502014160156, 55.55976486206055);(0.39413073658943176, 0.5028930902481079);1;2.589019775390625;1;1914029438801;(0.3125, 0.671875)
7816586124;(0.585473358631134, 0.3740358054637909, 0.47976598143577576);(-35.498199462890625, 43.69087600708008, 637.4019165039062);1;(-11.218074798583984, 165.20108032226562, 52.08242416381836);(0.4813311994075775, 0.5329726338386536);1;2.54400634765625;1;(0.44448837637901306, 0.3778558075428009, 0.479518324136734);(27.626380920410156, 43.140464782714844, 637.704833984375);1;(-80.77210998535156, 169.2693328857422, 53.56311798095703);(0.36558136343955994, 0.5201641321182251);1;2.6055908203125;1;1914029449904;(0.3125, 0.671875)
7816597228;(0.5861600041389465, 0.3743848502635956, 0.480110228061676);(-35.813133239746094, 43.58131408691406, 637.5645751953125);1;(-52.88777542114258, 152.56976318359375, 47.48501968383789);(0.41198569536209106, 0.5727410316467285);1;2.52264404296875;1;(0.4454208314418793, 0.37824776768684387, 0.4796920120716095);(27.21493911743164, 43.01167297363281, 637.818359375);1;(-127.60627746582031, 153.76898193359375, 47.92145538330078);(0.287641316652298, 0.5689654350280762);1;2.5959014892578125;1;1914029461008;(0.3125, 0.671875)
7816608331;(0.5865716934204102, 0.3746369779109955, 0.48033973574638367);(-36.00259780883789, 43.50204849243164, 637.674560546875);1;(-79.93492889404297, 142.5296173095703, 43.83070373535156);(0.3669745624065399, 0.6043513417243958);1;2.52935791015625;1;(0.4459407329559326, 0.37847235798835754, 0.4799233376979828);(26.98832130432129, 42.94233322143555, 637.9486694335938);1;(-151.92041015625, 143.46304321289062, 44.17041015625);(0.24717843532562256, 0.6014126539230347);1;2.6105194091796875;1;1914029472105;(0.32500000000000001, 0.65625)
