device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
7801141678;(0.5928980708122253, 0.36738428473472595, 0.4924609363079071);(-39.209468841552734, 46.316925048828125, 643.3748168945312);1;(-137.50289916992188, 277.52093505859375, 92.96349334716797);(0.2711716592311859, 0.17934498190879822);1;2.8565521240234375;1;(0.4526377022266388, 0.37032243609428406, 0.49242907762527466);(24.189664840698242, 46.08985900878906, 644.11474609375);1;(-210.27154541015625, 283.56207275390625, 95.16227722167969);(0.1500721126794815, 0.16032513976097107);1;2.935333251953125;1;1914014005289;(0.25, 0.25)
7801152781;(0.5929465293884277, 0.36740314960479736, 0.49274927377700806);(-39.23996353149414, 46.320556640625, 643.5175170898438);1;(-139.471435546875, 275.9054260253906, 92.37548828125);(0.2678956687450409, 0.1844312995672226);1;2.863128662109375;1;(0.4526755213737488, 0.3703343868255615, 0.4927341341972351);(24.17833137512207, 46.0965461730957, 644.2677001953125);1;(-213.33290100097656, 283.84344482421875, 95.26470947265625);(0.14497750997543335, 0.15943914651870728);1;2.9481658935546875;1;1914014016392;(0.25, 0.25)
7801163884;(0.5929575562477112, 0.36743083596229553, 0.49301964044570923);(-39.25306701660156, 46.32083511352539, 643.6524658203125);1;(-141.76080322265625, 275.1855773925781, 92.11347961425781);(0.26408571004867554, 0.18669769167900085);1;2.866058349609375;1;(0.4527093470096588, 0.37035390734672546, 0.4930494427680969);(24.169048309326172, 46.1010627746582, 644.4259033203125);1;(-216.57774353027344, 282.6651611328125, 94.83582305908203);(0.13957752287387848, 0.1631489098072052);1;2.9456939697265625;1;1914014027496;(0.25, 0.25)
7801174987;(0.5929086804389954, 0.3674277067184448, 0.49432459473609924);(-39.27069091796875, 46.36897277832031, 644.3032836914062);1;(-138.0859832763672, 274.21142578125, 91.75890350341797);(0.2702012360095978, 0.18976464867591858);1;2.895294189453125;1;(0.4526732563972473, 0.37036415934562683, 0.4942149519920349);(24.207191467285156, 46.1392936706543, 645.0064086914062);1;(-213.20201110839844, 281.8587341308594, 94.54232788085938);(0.14519533514976501, 0.16568785905838013);1;2.960052490234375;1;1914014038596;(0.25, 0.25)
7801186090;(0.5928993821144104, 0.36742085218429565, 0.4947086274623871);(-39.27815628051758, 46.38512420654297, 644.4945678710938);1;(-139.2394256591797, 273.91082763671875, 91.64949798583984);(0.2682817578315735, 0.1907111555337906);1;2.9103240966796875;1;(0.4526635706424713, 0.3703515827655792, 0.4946208596229553);(24.2191162109375, 46.15804672241211, 645.2081909179688);1;(-213.64151000976562, 280.3967590332031, 94.01021575927734);(0.14446395635604858, 0.1702907234430313);1;2.963134765625;1;1914014049696;(0.25, 0.25)
7801197193;(0.5929033160209656, 0.36744287610054016, 0.4950955808162689);(-39.29161834716797, 46.391517639160156, 644.6876220703125);1;(-138.9972686767578, 273.09881591796875, 91.35395812988281);(0.2686847448348999, 0.19326765835285187);1;2.9214324951171875;1;(0.45266154408454895, 0.37036213278770447, 0.4950745701789856);(24.22856903076172, 46.17066192626953, 645.4345703125);1;(-213.69424438476562, 280.1962890625, 93.9372329711914);(0.14437618851661682, 0.17092198133468628);1;2.9828338623046875;1;1914014060795;(0.25, 0.25)
7801208296;(0.5929085612297058, 0.36750781536102295, 0.49527880549430847);(-39.29937744140625, 46.37609100341797, 644.7802734375);1;(-139.11148071289062, 272.8396911621094, 91.25965881347656);(0.2684946656227112, 0.19408345222473145);1;2.940216064453125;1;(0.45266228914260864, 0.37042179703712463, 0.49523890018463135);(24.2315731048584, 46.15632629394531, 645.5179443359375);1;(-214.05404663085938, 279.3919677734375, 93.64447784423828);(0.14377740025520325, 0.17345429956912994);1;2.993194580078125;1;1914014071892;(0.25, 0.25)
7801219399;(0.5929126739501953, 0.36754629015922546, 0.4953247010707855);(-39.302513122558594, 46.364707946777344, 644.803955078125);1;(-139.25323486328125, 272.1962585449219, 91.02546691894531);(0.2682587802410126, 0.19610923528671265);1;2.940460205078125;1;(0.4526630938053131, 0.3704701364040375, 0.4952870011329651);(24.232341766357422, 46.14166259765625, 645.5430297851562);1;(-214.21168518066406, 278.78070068359375, 93.42201232910156);(0.14351506531238556, 0.17537875473499298);1;3.0011444091796875;1;1914014082994;(0.25, 0.25)
7801230503;(0.5929321050643921, 0.36759477853775024, 0.49534547328948975);(-39.311790466308594, 46.34892272949219, 644.81494140625);1;(-138.5548553466797, 271.8904113769531, 90.91415405273438);(0.2694210410118103, 0.19707223773002625);1;2.949676513671875;1;(0.45268121361732483, 0.37056389451026917, 0.49531090259552);(24.22498893737793, 46.1107177734375, 645.5575561523438);1;(-213.61468505859375, 279.4761657714844, 93.67514038085938);(0.14450860023498535, 0.1731891632080078);1;3.001495361328125;1;1914014094098;(0.25, 0.25)
7801241606;(0.5929728746414185, 0.36772093176841736, 0.4953140914440155);(-39.32893371582031, 46.30487060546875, 644.8013305664062);1;(-138.4348907470703, 271.7357177734375, 90.85787200927734);(0.2696206569671631, 0.19755926728248596);1;2.9705657958984375;1;(0.45270195603370667, 0.3706916570663452, 0.49528270959854126);(24.215665817260742, 46.06638717651367, 645.546875);1;(-213.88075256347656, 280.0891418457031, 93.89823150634766);(0.14406585693359375, 0.1712593138217926);1;3.017608642578125;1;1914014105201;(0.25, 0.25)
