device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
7820649868;(0.5880092978477478, 0.37308865785598755, 0.48455750942230225);(-36.76860427856445, 44.154964447021484, 639.703369140625);1;(-142.59677124023438, 192.57481384277344, 62.0456428527832);(0.2626945376396179, 0.4467891454696655);1;2.7396240234375;1;(0.44749775528907776, 0.37737593054771423, 0.4843839108943939);(26.37848663330078, 43.45433044433594, 640.1768188476562);1;(-213.16024780273438, 204.2552032470703, 66.2969741821289);(0.1452648937702179, 0.4100147783756256);1;2.78594970703125;1;1914033513735;(0.27019029611437206, 0.7298097038856279)
7820660971;(0.5879594087600708, 0.3731568455696106, 0.48507922887802124);(-36.761009216308594, 44.150352478027344, 639.9660034179688);1;(-138.10244750976562, 191.49114990234375, 61.65119934082031);(0.2701738476753235, 0.45020103454589844);1;2.7459564208984375;1;(0.4473963677883148, 0.3774295449256897, 0.4849165081977844);(26.43521499633789, 43.45472717285156, 640.441650390625);1;(-210.8677520751953, 202.37884521484375, 65.61402130126953);(0.14907999336719513, 0.41592228412628174);1;2.7975921630859375;1;1914033524839;(0.3119087192664086, 0.7588854381999831)
7820672074;(0.587878406047821, 0.3731738328933716, 0.485107421875);(-36.725521087646484, 44.146183013916016, 639.9825439453125);1;(-136.87059020996094, 192.75543212890625, 62.11137008666992);(0.27222394943237305, 0.4462205767631531);1;2.7426910400390625;1;(0.4473162591457367, 0.3774454593658447, 0.48494312167167664);(26.47179412841797, 43.45058059692383, 640.4537353515625);1;(-210.4337921142578, 201.46812438964844, 65.28256225585938);(0.14980213344097137, 0.41878950595855713);1;2.8133087158203125;1;1914033535934;(0.3119087192664086, 0.7588854381999831)
7820683178;(0.5877938270568848, 0.37315794825553894, 0.485006719827652);(-36.68482971191406, 44.14862060546875, 639.9341430664062);1;(-134.41905212402344, 191.93138122558594, 61.81145477294922);(0.2763037383556366, 0.44881507754325867);1;2.7520751953125;1;(0.44723817706108093, 0.3774395287036896, 0.4848460555076599);(26.504837036132812, 43.44959259033203, 640.4037475585938);1;(-209.41171264648438, 199.73199462890625, 64.65066528320312);(0.1515030711889267, 0.4242555797100067);1;2.8118896484375;1;1914033547028;(0.3119087192664086, 0.7588854381999831)
7820694281;(0.5876843333244324, 0.37313398718833923, 0.484648197889328);(-36.62564468383789, 44.14509582519531, 639.7578125);1;(-131.70892333984375, 191.41709899902344, 61.62429428100586);(0.2808138132095337, 0.4504341781139374);1;2.772796630859375;1;(0.44712790846824646, 0.37743881344795227, 0.4844723045825958);(26.546607971191406, 43.437618255615234, 640.2153930664062);1;(-206.03158569335938, 199.1264190673828, 64.43022918701172);(0.1571281999349594, 0.4261621832847595);1;2.8204498291015625;1;1914033558121;(0.35699299258204276, 0.7806670551193358)
7820705384;(0.5876370072364807, 0.3732515871524811, 0.4846245050430298);(-36.603492736816406, 44.105159759521484, 639.7499389648438);1;(-131.50880432128906, 186.3574676513672, 59.7827262878418);(0.2811468541622162, 0.46636393666267395);1;2.7965087890625;1;(0.4471111595630646, 0.37755516171455383, 0.48444628715515137);(26.554134368896484, 43.39771270751953, 640.2047119140625);1;(-206.4600830078125, 195.3670654296875, 63.06193923950195);(0.15641507506370544, 0.43799811601638794);1;2.8257904052734375;1;1914033569212;(0.35699299258204276, 0.7806670551193358)
7820716487;(0.5875741839408875, 0.3734867572784424, 0.4846767485141754);(-36.57625961303711, 44.02848434448242, 639.782958984375);1;(-130.5150909423828, 174.30712890625, 55.39673614501953);(0.2828005254268646, 0.5043031573295593);1;2.8015899658203125;1;(0.44709694385528564, 0.37783029675483704, 0.48450160026550293);(26.562902450561523, 43.30721664428711, 640.2382202148438);1;(-205.49734497070312, 180.60545349121094, 57.68914794921875);(0.15801726281642914, 0.4844735562801361);1;2.8376312255859375;1;1914033580316;(0.35699299258204276, 0.7806670551193358)
7820727590;(0.5874165892601013, 0.37399598956108093, 0.48468297719955444);(-36.50456619262695, 43.85893630981445, 639.8018188476562);1;(-132.48171997070312, 146.92344665527344, 45.42987823486328);(0.2795276939868927, 0.5905179381370544);1;2.8031768798828125;1;(0.44706663489341736, 0.3784175515174866, 0.4844975471496582);(26.57907485961914, 43.10993194580078, 640.2488403320312);1;(-208.18365478515625, 153.1334991455078, 47.690155029296875);(0.1535467803478241, 0.5709662437438965);1;2.8550262451171875;1;1914033591421;(0.40420473174376625, 0.7948275200514976)
7820738693;(0.5872893333435059, 0.3742598295211792, 0.48441529273986816);(-36.43937301635742, 43.76218795776367, 639.6778564453125);1;(-128.18357849121094, 134.1717987060547, 40.78865051269531);(0.28668054938316345, 0.6306652426719666);1;2.8087158203125;1;(0.4469561278820038, 0.37863126397132874, 0.4842684268951416);(26.62491798400879, 43.0308837890625, 640.1373291015625);1;(-204.9371795654297, 140.70114135742188, 43.16514587402344);(0.15894941985607147, 0.6101081967353821);1;2.864837646484375;1;1914033602526;(0.40420473174376625, 0.7948275200514976)
7820749796;(0.5872224569320679, 0.3743273913860321, 0.4840565323829651);(-36.399085998535156, 43.72775650024414, 639.5023803710938);1;(-124.09239959716797, 128.98028564453125, 38.899105072021484);(0.2934889495372772, 0.647010087966919);1;2.8284454345703125;1;(0.4468376338481903, 0.3786903917789459, 0.48392248153686523);(26.67119026184082, 42.99989318847656, 639.9639892578125);1;(-199.95944213867188, 135.96072387695312, 41.43978500366211);(0.16723325848579407, 0.625032901763916);1;2.890625;1;1914033613631;(0.40420473174376625, 0.7948275200514976)
7820760899;(0.587125301361084, 0.37433475255966187, 0.4836004674434662);(-36.342674255371094, 43.710411071777344, 639.27783203125);1;(-113.60291290283203, 127.61822509765625, 38.403358459472656);(0.3109452724456787, 0.651298463344574);1;2.8480072021484375;1;(0.4466191530227661, 0.3787268102169037, 0.4834124743938446);(26.758758544921875, 42.97142028808594, 639.7064208984375);1;(-191.65322875976562, 134.589599609375, 40.94073486328125);(0.18105623126029968, 0.6293497681617737);1;2.89935302734375;1;1914033624732;(0.45228748816272957, 0.8012449438815169)
