device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
24535000627;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.6139260530471802, 0.19969786703586578, 0.5567939281463623);(-51.254024505615234, 107.02442169189453, 667.9380493164062);1;(-17.61041259765625, 196.76646423339844, 63.571285247802734);(0.4706932604312897, 0.43359220027923584);1;2.632659912109375;1;631913182387;(0.5, 0.5)
24535011730;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.6138224601745605, 0.19961978495121002, 0.5571279525756836);(-51.21832275390625, 107.07875061035156, 668.1017456054688);1;(-18.1348819732666, 196.84521484375, 63.59995651245117);(0.46982041001319885, 0.4333442747592926);1;2.6396026611328125;1;631913193490;(0.5, 0.5)
24535022833;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.6136301159858704, 0.19954665005207062, 0.5573491454124451);(-51.13691329956055, 107.1234359741211, 668.213134765625);1;(-17.936819076538086, 196.83621215820312, 63.59667205810547);(0.47015005350112915, 0.4333726465702057);1;2.660003662109375;1;631913204600;(0.5, 0.5)
24535033937;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.6131057739257812, 0.19933749735355377, 0.5582746863365173);(-50.9268684387207, 107.27415466308594, 668.6749877929688);1;(-19.370485305786133, 197.92059326171875, 63.99132537841797);(0.46776413917541504, 0.4299585223197937);1;2.6713409423828125;1;631913215715;(0.5, 0.5)
24535045040;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.6127767562866211, 0.1992587447166443, 0.5584281086921692);(-50.778934478759766, 107.31695556640625, 668.7572631835938);1;(-19.289148330688477, 200.05459594726562, 64.76802062988281);(0.4678995609283447, 0.423240065574646);1;2.66668701171875;1;631913226832;(0.5, 0.5)
24535056143;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.6122276782989502, 0.19914688169956207, 0.5584468841552734);(-50.52313995361328, 107.36288452148438, 668.77880859375);1;(-17.76727867126465, 201.3543243408203, 65.2410888671875);(0.47043219208717346, 0.41914790868759155);1;2.658843994140625;1;631913237950;(0.5, 0.5)
24535067246;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.6108317971229553, 0.1989847868680954, 0.5587731003761292);(-49.882938385009766, 107.4595947265625, 668.9769897460938);1;(-17.530275344848633, 199.18743896484375, 64.45242309570312);(0.4708266258239746, 0.425970196723938);1;2.669158935546875;1;631913249069;(0.5, 0.5)
24535078349;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.610003650188446, 0.19893257319927216, 0.558621346950531);(-49.490360260009766, 107.47447967529297, 668.9266967773438);1;(-17.218603134155273, 196.9490203857422, 63.63772201538086);(0.4713452458381653, 0.43301746249198914);1;2.6815948486328125;1;631913260176;(0.5, 0.5)
24535089452;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.6087414622306824, 0.1989276111125946, 0.5581799149513245);(-48.8845100402832, 107.45481872558594, 668.7503051757812);1;(-17.495038986206055, 195.16603088378906, 62.98876190185547);(0.4708852469921112, 0.4386310875415802);1;2.685516357421875;1;631913271284;(0.5, 0.5)
24535100555;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.605721652507782, 0.19900770485401154, 0.5579751133918762);(-47.465816497802734, 107.44316101074219, 668.7503662109375);1;(-16.954696655273438, 196.19825744628906, 63.364471435546875);(0.47178444266319275, 0.43538111448287964);1;2.692047119140625;1;631913282392;(0.5, 0.5)
24535111658;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.6041182279586792, 0.19908490777015686, 0.5577425360679626);(-46.708221435546875, 107.4150619506836, 668.690185546875);1;(-17.43514633178711, 196.41233825683594, 63.4423828125);(0.47098496556282043, 0.4347072243690491);1;2.687255859375;1;631913293499;(0.5, 0.5)
24535122762;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.6019273996353149, 0.19924844801425934, 0.5573486089706421);(-45.670536041259766, 107.35043334960938, 668.572265625);1;(-17.466880798339844, 196.65884399414062, 63.5321044921875);(0.47093212604522705, 0.4339311420917511);1;2.6890716552734375;1;631913304607;(0.5, 0.5)
24535133865;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.5968866944313049, 0.19972489774227142, 0.5569224953651428);(-43.29934310913086, 107.20440673828125, 668.5372314453125);1;(-16.36959457397461, 197.22738647460938, 63.7390022277832);(0.4727582037448883, 0.4321412146091461);1;2.69903564453125;1;631913315711;(0.5, 0.5)
24535144968;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.594367265701294, 0.2000284641981125, 0.5568240880966187);(-42.11754608154297, 107.11748504638672, 668.5767822265625);1;(-21.25116539001465, 197.40435791015625, 63.803409576416016);(0.46463438868522644, 0.4315840005874634);1;2.714141845703125;1;631913326816;(0.5, 0.5)
24535156071;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.5913838744163513, 0.20042601227760315, 0.5566033720970154);(-40.71461868286133, 106.99279022216797, 668.5716552734375);1;(-23.2390193939209, 197.1691436767578, 63.71779251098633);(0.4613263010978699, 0.43232461810112);1;2.727081298828125;1;631913337920;(0.5, 0.5)
24535167174;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.5847328901290894, 0.2014099806547165, 0.5554315447807312);(-37.56751251220703, 106.62605285644531, 668.2201538085938);1;(-24.172517776489258, 196.10150146484375, 63.32927703857422);(0.45977282524108887, 0.43568578362464905);1;2.7404632568359375;1;631913349025;(0.5, 0.5)
24535178277;(nan, nan, nan);(nan, nan, nan);0;(nan, nan, nan);(nan, nan);0;nan;0;(0.5818585157394409, 0.20189346373081207, 0.5550318360328674);(-36.2109375, 106.45533752441406, 668.1196899414062);1;(-13.096577644348145, 189.57830810546875, 60.95502853393555);(0.4782050848007202, 0.4562234580516815);1;2.7795867919921875;1;631913360132;(0.5, 0.5)
