device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
24483948370;(0.6492565870285034, 0.23015469312667847, 0.5400152802467346);(-66.8795166015625, 94.93840026855469, 659.86669921875);1;(8.789277076721191, 189.5716552734375, 60.95261764526367);(0.5146268606185913, 0.4562443196773529);1;2.9112091064453125;1;(0.5104972720146179, 0.22808197140693665, 0.5413092970848083);(-2.5938456058502197, 96.95335388183594, 663.6045532226562);1;(-12.355506896972656, 201.4246368408203, 65.2667236328125);(0.47943830490112305, 0.4189264476299286);1;2.884246826171875;1;631862129486;(0.5, 0.5)
24483959474;(0.6497340202331543, 0.2298143059015274, 0.5403222441673279);(-67.11359405517578, 95.07057189941406, 659.979736328125);1;(7.8865885734558105, 189.4076385498047, 60.892879486083984);(0.5131245851516724, 0.4567607641220093);1;2.9151611328125;1;(0.5109189748764038, 0.22787292301654816, 0.5415815711021423);(-2.791827917098999, 97.04235076904297, 663.728271484375);1;(-11.977574348449707, 202.62179565429688, 65.70246887207031);(0.48006728291511536, 0.4151573181152344);1;2.8967437744140625;1;631862140590;(0.5, 0.5)
24483970577;(0.6499319076538086, 0.22966499626636505, 0.5403731465339661);(-67.20682525634766, 95.12277221679688, 659.9886474609375);1;(8.130897521972656, 189.97137451171875, 61.09806442260742);(0.5135312676429749, 0.45498597621917725);1;2.914642333984375;1;(0.5111287236213684, 0.22769850492477417, 0.5416337847709656);(-2.890397310256958, 97.10477447509766, 663.7451782226562);1;(-13.163532257080078, 203.8333740234375, 66.1434555053711);(0.47809362411499023, 0.4113427400588989);1;2.8914337158203125;1;631862151709;(0.5, 0.5)
24483981680;(0.6502319574356079, 0.2294497936964035, 0.5402352213859558);(-67.33734893798828, 95.18278503417969, 659.8966064453125);1;(7.885916233062744, 190.13783264160156, 61.15863037109375);(0.5131235718727112, 0.45446187257766724);1;2.9204559326171875;1;(0.5113762021064758, 0.22743502259254456, 0.5414941310882568);(-3.006457805633545, 97.18359375, 663.6625366210938);1;(-13.84399700164795, 203.07081604003906, 65.86592864990234);(0.4769611954689026, 0.4137434661388397);1;2.897796630859375;1;631862162838;(0.5, 0.5)
24483992783;(0.6507941484451294, 0.22900497913360596, 0.5401763916015625);(-67.59183502197266, 95.32357788085938, 659.8203735351562);1;(8.651161193847656, 189.08457946777344, 60.775245666503906);(0.5143969655036926, 0.45777779817581177);1;2.935760498046875;1;(0.5118363499641418, 0.2267773598432541, 0.5414320230484009);(-3.223263740539551, 97.40196228027344, 663.5980834960938);1;(-13.281867980957031, 202.37649536132812, 65.6131591796875);(0.47789666056632996, 0.4159296154975891);1;2.9116668701171875;1;631862173971;(0.5, 0.5)
24484003886;(0.6509416699409485, 0.22889788448810577, 0.5401961803436279);(-67.660400390625, 95.3597412109375, 659.8181762695312);1;(8.73057746887207, 188.5008544921875, 60.56279373168945);(0.5145292282104492, 0.4596157371997833);1;2.950286865234375;1;(0.5120142698287964, 0.22639921307563782, 0.5414575338363647);(-3.3076398372650146, 97.53244018554688, 663.5914306640625);1;(-12.25928020477295, 201.03013610839844, 65.12310791015625);(0.4795984923839569, 0.42016857862472534);1;2.928924560546875;1;631862185109;(0.5, 0.5)
24484014989;(0.6510687470436096, 0.22878359258174896, 0.5398300886154175);(-67.70005798339844, 95.3711166381836, 659.6265869140625);1;(8.609067916870117, 187.16647338867188, 60.07712936401367);(0.5143269896507263, 0.4638168513774872);1;2.9603271484375;1;(0.5121180415153503, 0.22598710656166077, 0.5411075353622437);(-3.3566412925720215, 97.64759826660156, 663.3973388671875);1;(-12.587363243103027, 200.92251586914062, 65.08391571044922);(0.47905245423316956, 0.4205073416233063);1;2.9379730224609375;1;631862196244;(0.5, 0.5)
24484026092;(0.6512206792831421, 0.22875379025936127, 0.5397071242332458);(-67.76346588134766, 95.3707046508789, 659.5576782226562);1;(9.50021743774414, 190.09335327148438, 61.142459869384766);(0.5158100128173828, 0.45460182428359985);1;2.979400634765625;1;(0.5121374726295471, 0.22520628571510315, 0.5410280823707581);(-3.3683249950408936, 97.90918731689453, 663.3185424804688);1;(-12.206318855285645, 199.76913452148438, 64.66413879394531);(0.47968655824661255, 0.4241386353969574);1;2.9503021240234375;1;631862207357;(0.5, 0.5)
24484037195;(0.6511693596839905, 0.22880618274211884, 0.5396354794502258);(-67.73637390136719, 95.3483657836914, 659.52734375);1;(9.890839576721191, 188.93402099609375, 60.720489501953125);(0.5164600610733032, 0.45825186371803284);1;2.99163818359375;1;(0.5120126605033875, 0.22493520379066467, 0.5409613251686096);(-3.310964345932007, 97.99787139892578, 663.27197265625);1;(-11.720078468322754, 200.14466857910156, 64.80083465576172);(0.48049572110176086, 0.4229562282562256);1;2.969512939453125;1;631862218470;(0.5, 0.5)
24484048299;(0.650933027267456, 0.22898781299591064, 0.5392154455184937);(-67.60698699951172, 95.2593994140625, 659.3401489257812);1;(10.498054504394531, 187.7020263671875, 60.272090911865234);(0.5174704790115356, 0.4621306359767914);1;3.0113067626953125;1;(0.5117204189300537, 0.22466357052326202, 0.5406241416931152);(-3.1749424934387207, 98.0678939819336, 663.0919189453125);1;(-12.311993598937988, 200.52374267578125, 64.93881225585938);(0.47951069474220276, 0.4217627942562103);1;2.98052978515625;1;631862229584;(0.5, 0.5)
