device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
25314075239;(0.6182051301002502, 0.31168171763420105, 0.45704931020736694);(-49.278987884521484, 63.052486419677734, 623.4093627929688);1;(29.10555648803711, 203.6642303466797, 66.0818862915039);(0.5484366416931152, 0.4118754267692566);1;2.6533966064453125;1;(0.46411216259002686, 0.3154996931552887, 0.4569849967956543);(18.24272346496582, 62.736995697021484, 625.0872802734375);1;(21.125015258789062, 195.7835235595703, 63.2135009765625);(0.5351556539535522, 0.43668708205223083);1;2.5670623779296875;1;632692266336;(0.5, 0.5)
25314086342;(0.6182060241699219, 0.3114793002605438, 0.4571349024772644);(-49.282989501953125, 63.122596740722656, 623.445068359375);1;(29.440921783447266, 202.61239624023438, 65.69903564453125);(0.5489947199821472, 0.41518691182136536);1;2.66510009765625;1;(0.4640997052192688, 0.3153587281703949, 0.4570712745189667);(18.24880599975586, 62.78736114501953, 625.1254272460938);1;(21.897958755493164, 198.07183837890625, 64.04638671875);(0.53644198179245, 0.42948248982429504);1;2.564361572265625;1;632692277439;(0.5, 0.5)
25314097445;(0.618182361125946, 0.3113791346549988, 0.4572831988334656);(-49.27861022949219, 63.16283416748047, 623.51611328125);1;(29.35557746887207, 200.53372192382812, 64.94246673583984);(0.5488526821136475, 0.4217313826084137);1;2.672271728515625;1;(0.46404266357421875, 0.3152177631855011, 0.4572373032569885);(18.275611877441406, 62.84187698364258, 625.20263671875);1;(20.479642868041992, 199.1333465576172, 64.43275451660156);(0.5340815186500549, 0.42614027857780457);1;2.5211181640625;1;632692288562;(0.5, 0.5)
25314108548;(0.6181450486183167, 0.311222642660141, 0.4575200080871582);(-49.27186584472656, 63.22594451904297, 623.629638671875);1;(29.20745277404785, 202.12408447265625, 65.52127075195312);(0.5486061573028564, 0.4167243242263794);1;2.675018310546875;1;(0.4639798402786255, 0.3150688111782074, 0.4574486017227173);(18.305593490600586, 62.90129089355469, 625.302001953125);1;(19.858070373535156, 198.637939453125, 64.25245666503906);(0.5330471992492676, 0.42770013213157654);1;2.5319366455078125;1;632692299692;(0.5, 0.5)
25314119651;(0.618096649646759, 0.3110627830028534, 0.4576391577720642);(-49.25568771362305, 63.28437805175781, 623.68505859375);1;(28.20926284790039, 202.54490661621094, 65.6744384765625);(0.5469449758529663, 0.41539931297302246);1;2.6753387451171875;1;(0.46393725275993347, 0.3149101138114929, 0.45756861567497253);(18.325315475463867, 62.95925521850586, 625.3558959960938);1;(20.725200653076172, 198.32620239257812, 64.13899993896484);(0.5344902873039246, 0.4286816120147705);1;2.5398712158203125;1;632692310826;(0.5, 0.5)
25314130754;(0.6181027293205261, 0.3109734356403351, 0.45756885409355164);(-49.25569534301758, 63.30986022949219, 623.6470336914062);1;(28.905065536499023, 201.49960327148438, 65.29397583007812);(0.5481029748916626, 0.4186904728412628);1;2.6858673095703125;1;(0.46394282579421997, 0.3148707151412964, 0.4574912190437317);(18.32157325744629, 62.96821975708008, 625.316162109375);1;(21.942419052124023, 197.8349151611328, 63.96018600463867);(0.5365159511566162, 0.4302283227443695);1;2.5697784423828125;1;632692321965;(0.5, 0.5)
25314141858;(0.6181525588035583, 0.3109162747859955, 0.4576945900917053);(-49.2823486328125, 63.33435821533203, 623.705810546875);1;(29.417417526245117, 200.3619384765625, 64.8799057006836);(0.5489555597305298, 0.422272264957428);1;2.6624908447265625;1;(0.4639987647533417, 0.3148057162761688, 0.45760107040405273);(18.298309326171875, 62.99473190307617, 625.3694458007812);1;(20.72522735595703, 196.37974548339844, 63.4305419921875);(0.5344902873039246, 0.43480974435806274);1;2.5569915771484375;1;632692333098;(0.5, 0.5)
25314152961;(0.6182665824890137, 0.31082284450531006, 0.4576512575149536);(-49.330379486083984, 63.36161804199219, 623.6773681640625);1;(28.94000244140625, 199.0041961669922, 64.38573455810547);(0.5481611490249634, 0.426547110080719);1;2.661773681640625;1;(0.46411755681037903, 0.31467753648757935, 0.45755529403686523);(18.24492645263672, 63.033843994140625, 625.3440551757812);1;(20.09613037109375, 194.7961883544922, 62.85416030883789);(0.5334433317184448, 0.43979549407958984);1;2.5540924072265625;1;632692344211;(0.5, 0.5)
25314164064;(0.6183806657791138, 0.3107999861240387, 0.45760729908943176);(-49.37831115722656, 63.365875244140625, 623.6510009765625);1;(29.421998977661133, 199.8434600830078, 64.69121551513672);(0.5489632487297058, 0.4239046275615692);1;2.6748809814453125;1;(0.46424809098243713, 0.31463611125946045, 0.4575062394142151);(18.18672752380371, 63.04443359375, 625.3200073242188);1;(18.97006607055664, 194.0664520263672, 62.58857345581055);(0.5315694212913513, 0.4420928955078125);1;2.55108642578125;1;632692355324;(0.5, 0.5)
25314175167;(0.6185758113861084, 0.3107832074165344, 0.4576813876628876);(-49.46616744995117, 63.37342834472656, 623.6806030273438);1;(30.83407211303711, 199.98095703125, 64.74126434326172);(0.5513131618499756, 0.42347174882888794);1;2.679229736328125;1;(0.46442437171936035, 0.31463822722435, 0.45757386088371277);(18.110342025756836, 63.04646682739258, 625.3560180664062);1;(20.08889389038086, 196.5272674560547, 63.48424530029297);(0.533431351184845, 0.4343453645706177);1;2.5596160888671875;1;632692366437;(0.5, 0.5)
