device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
25261779520;(0.623360812664032, 0.29234281182289124, 0.48657897114753723);(-52.75044250488281, 70.9151611328125, 637.1890258789062);1;(7.084371089935303, 216.2030029296875, 70.64557647705078);(0.5117895603179932, 0.37239816784858704);1;2.502105712890625;1;(0.4726678729057312, 0.2937251627445221, 0.48687878251075745);(14.7352294921875, 71.45924377441406, 639.2891845703125);1;(2.310688018798828, 211.1728057861328, 68.81475067138672);(0.5038453936576843, 0.3882353901863098);1;2.372314453125;1;632639969883;(0.5, 0.5)
25261790623;(0.623388946056366, 0.292386531829834, 0.48674169182777405);(-52.76959228515625, 70.90937042236328, 637.2702026367188);1;(5.693627834320068, 216.2337188720703, 70.6567611694336);(0.5094751715660095, 0.3723015785217285);1;2.5032958984375;1;(0.47271063923835754, 0.29379233717918396, 0.4870516359806061);(14.718320846557617, 71.4463119506836, 639.3780517578125);1;(3.093066692352295, 211.001953125, 68.75255584716797);(0.505147397518158, 0.38877320289611816);1;2.366241455078125;1;632639980986;(0.5, 0.5)
25261801726;(0.6234276294708252, 0.2924146354198456, 0.48688805103302);(-52.792728424072266, 70.90775299072266, 637.3423461914062);1;(5.198300361633301, 218.357421875, 71.42972564697266);(0.5086508989334106, 0.3656153678894043);1;2.48187255859375;1;(0.4727324843406677, 0.29384228587150574, 0.4872003197669983);(14.710430145263672, 71.43782806396484, 639.4539794921875);1;(2.0182294845581055, 207.02645874023438, 67.30558776855469);(0.5033586621284485, 0.401289701461792);1;2.38232421875;1;632639992089;(0.5, 0.5)
25261812829;(0.6235314607620239, 0.2924412488937378, 0.48701709508895874);(-52.84414291381836, 70.90507507324219, 637.4035034179688);1;(7.403680324554443, 215.51873779296875, 70.39652252197266);(0.5123209953308105, 0.3745526075363159);1;2.49029541015625;1;(0.47279950976371765, 0.2939271032810211, 0.487303227186203);(14.681890487670898, 71.41502380371094, 639.5089721679688);1;(2.3793833255767822, 206.46697998046875, 67.10198211669922);(0.5039596557617188, 0.4030510485172272);1;2.39349365234375;1;632640003192;(0.5, 0.5)
25261823933;(0.6236335039138794, 0.2925346791744232, 0.48695775866508484);(-52.8869743347168, 70.869873046875, 637.3739013671875);1;(8.501852989196777, 214.7855987548828, 70.12967681884766);(0.5141485929489136, 0.3768608868122101);1;2.496612548828125;1;(0.4728532135486603, 0.2940315902233124, 0.48722851276397705);(14.657398223876953, 71.37586212158203, 639.476318359375);1;(1.104387640953064, 204.66387939453125, 66.4456558227539);(0.5018379092216492, 0.4087281823158264);1;2.3894805908203125;1;632640014297;(0.5, 0.5)
25261835036;(0.6236748099327087, 0.29261764883995056, 0.4867452383041382);(-52.89651870727539, 70.83026885986328, 637.270263671875);1;(6.765092372894287, 206.55604553222656, 67.13438415527344);(0.5112582445144653, 0.40277063846588135);1;2.580596923828125;1;(0.47290337085723877, 0.29411157965660095, 0.48701268434524536);(14.632796287536621, 71.3370590209961, 639.3726196289062);1;(1.0064479112625122, 208.1676483154297, 67.72093963623047);(0.5016748309135437, 0.397696852684021);1;2.3786163330078125;1;632640025400;(0.5, 0.5)
25261846139;(0.623684823513031, 0.29274439811706543, 0.48644885420799255);(-52.88869094848633, 70.77179718017578, 637.1277465820312);1;(5.0404372215271, 206.65512084960938, 67.17047882080078);(0.5083881616592407, 0.4024587571620941);1;2.5885162353515625;1;(0.472915917634964, 0.29419028759002686, 0.4867696464061737);(14.624732971191406, 71.29731750488281, 639.2548828125);1;(0.8453186750411987, 209.13308715820312, 68.07231903076172);(0.501406729221344, 0.3946572542190552);1;2.3763885498046875;1;632640036505;(0.5, 0.5)
25261857242;(0.6236575841903687, 0.2928491234779358, 0.48609045147895813);(-52.861759185791016, 70.71759796142578, 636.955078125);1;(3.3795759677886963, 206.95323181152344, 67.27896118164062);(0.5056242346763611, 0.4015202820301056);1;2.579833984375;1;(0.4729076027870178, 0.29431822896003723, 0.48635706305503845);(14.624354362487793, 71.23189544677734, 639.0545654296875);1;(0.20078928768634796, 210.6239013671875, 68.61495208740234);(0.5003341436386108, 0.38996365666389465);1;2.3756561279296875;1;632640047608;(0.5, 0.5)
25261868345;(0.6236188411712646, 0.29290884733200073, 0.4860441982746124);(-52.84260559082031, 70.69560241699219, 636.935791015625);1;(4.10347318649292, 215.94334411621094, 70.55105590820312);(0.5068289041519165, 0.37321576476097107);1;2.4990997314453125;1;(0.4728606343269348, 0.2943480908870697, 0.48630931973457336);(14.645031929016113, 71.21949768066406, 639.031494140625);1;(0.9936633110046387, 207.4555206298828, 67.46177673339844);(0.5016536116600037, 0.3999388813972473);1;2.377593994140625;1;632640058711;(0.5, 0.5)
25261879448;(0.6235635280609131, 0.2929592728614807, 0.4859093129634857);(-52.81245422363281, 70.6719741821289, 636.8728637695312);1;(5.630612850189209, 217.18389892578125, 71.00261688232422);(0.5093702673912048, 0.36931002140045166);1;2.4807281494140625;1;(0.47279924154281616, 0.29436665773391724, 0.48620250821113586);(14.671451568603516, 71.20764923095703, 638.9784545898438);1;(1.4031517505645752, 207.84921264648438, 67.60506439208984);(0.5023350715637207, 0.3986993432044983);1;2.3811798095703125;1;632640069814;(0.5, 0.5)
