device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
8981738441;(0.6881624460220337, 0.2979840636253357, 0.5497802495956421);(-85.35094451904297, 71.75242614746094, 665.6151123046875);1;(11.770186424255371, 183.56878662109375, 58.76772689819336);(0.5195875763893127, 0.475143700838089);1;2.7700958251953125;1;(0.5526351928710938, 0.3059380054473877, 0.5492141246795654);(-22.161521911621094, 70.20661163330078, 670.5778198242188);1;(-63.066307067871094, 191.5474395751953, 61.67169952392578);(0.39504683017730713, 0.4500238299369812);1;2.8337249755859375;1;1915194613318;(0.25, 0.25)
8981749544;(0.6882457137107849, 0.29815441370010376, 0.5498433709144592);(-85.39329528808594, 71.69573974609375, 665.6478271484375);1;(12.57390022277832, 182.35897827148438, 58.327392578125);(0.5209250450134277, 0.47895267605781555);1;2.7794189453125;1;(0.5527400374412537, 0.30610793828964233, 0.5492997765541077);(-22.211769104003906, 70.1509017944336, 670.6250610351562);1;(-62.939842224121094, 187.16334533691406, 60.07601547241211);(0.3952573537826538, 0.4638266861438751);1;2.852752685546875;1;1915194624419;(0.25, 0.25)
8981760647;(0.6883261203765869, 0.2983711063861847, 0.549887478351593);(-85.43318939208984, 71.62199401855469, 665.6729125976562);1;(13.13837718963623, 185.76678466796875, 59.56771469116211);(0.5218644738197327, 0.46822357177734375);1;2.7712249755859375;1;(0.5528172850608826, 0.30631065368652344, 0.5493468046188354);(-22.248310089111328, 70.0819091796875, 670.6547241210938);1;(-64.02692413330078, 187.2899627685547, 60.122108459472656);(0.39344826340675354, 0.4634280800819397);1;2.854339599609375;1;1915194635510;(0.25, 0.25)
8981771750;(0.6884810924530029, 0.298775315284729, 0.5501981377601624);(-85.5242919921875, 71.4964828491211, 665.832275390625);1;(13.1542329788208, 187.6018829345703, 60.23566436767578);(0.5218908190727234, 0.46244585514068604);1;2.785736083984375;1;(0.5529431700706482, 0.3066270649433136, 0.5496276617050171);(-22.311336517333984, 69.98493957519531, 670.8040161132812);1;(-64.7008056640625, 186.84939575195312, 59.96169662475586);(0.3923267722129822, 0.464815229177475);1;2.8636016845703125;1;1915194646600;(0.25, 0.25)
8981782853;(0.6885096430778503, 0.2988787889480591, 0.550480842590332);(-85.55538940429688, 71.4751968383789, 665.973876953125);1;(11.127591133117676, 188.6490936279297, 60.61680221557617);(0.5185181498527527, 0.45914891362190247);1;2.7903900146484375;1;(0.5529816150665283, 0.30674782395362854, 0.5500167012214661);(-22.335512161254883, 69.96259307861328, 671.001220703125);1;(-65.53565216064453, 188.681640625, 60.62858581542969);(0.3909374177455902, 0.45904648303985596);1;2.86065673828125;1;1915194657687;(0.25, 0.25)
8981793956;(0.6885368227958679, 0.2989281415939331, 0.5508094429969788);(-85.58870697021484, 71.47515869140625, 666.1361694335938);1;(9.941804885864258, 184.29107666015625, 59.03061294555664);(0.5165448784828186, 0.4728698134422302);1;2.8035736083984375;1;(0.5530468821525574, 0.3068234920501709, 0.550346314907074);(-22.371479034423828, 69.95274353027344, 671.1668701171875);1;(-63.914363861083984, 187.27456665039062, 60.116451263427734);(0.3936355412006378, 0.4634765684604645);1;2.86962890625;1;1915194668772;(0.25, 0.25)
8981805059;(0.6886250376701355, 0.299028217792511, 0.5515096187591553);(-85.67374420166016, 71.4764404296875, 666.4801025390625);1;(11.561830520629883, 182.60678100585938, 58.417579650878906);(0.5192407369613647, 0.4781724512577057);1;2.8093719482421875;1;(0.5531121492385864, 0.30687132477760315, 0.5509545803070068);(-22.41217041015625, 69.96703338623047, 671.469970703125);1;(-63.12449645996094, 187.24168395996094, 60.10453796386719);(0.3949500322341919, 0.46358007192611694);1;2.879913330078125;1;1915194679865;(0.25, 0.25)
8981816162;(0.6886515617370605, 0.2990419268608093, 0.5516290068626404);(-85.69352722167969, 71.4776840209961, 666.5379638671875);1;(11.943804740905762, 182.96441650390625, 58.54773712158203);(0.5198765993118286, 0.4770466089248657);1;2.81463623046875;1;(0.553151547908783, 0.306876540184021, 0.5511190295219421);(-22.43341827392578, 69.97345733642578, 671.55126953125);1;(-63.10885238647461, 187.1829833984375, 60.08317184448242);(0.39497610926628113, 0.4637649655342102);1;2.8836212158203125;1;1915194690963;(0.25, 0.25)
8981827266;(0.6887070536613464, 0.2990434467792511, 0.5518801212310791);(-85.73497009277344, 71.48979949951172, 666.6585693359375);1;(13.005974769592285, 181.64540100097656, 58.067665100097656);(0.5216441750526428, 0.4811992943286896);1;2.8507080078125;1;(0.5531832575798035, 0.30685901641845703, 0.5513753890991211);(-22.452669143676758, 69.99263763427734, 671.6775512695312);1;(-62.80137252807617, 188.3738555908203, 60.5166130065918);(0.39548784494400024, 0.4600156843662262);1;2.8885345458984375;1;1915194702062;(0.25, 0.25)
8981838369;(0.6888303160667419, 0.2990195155143738, 0.5522378087043762);(-85.81442260742188, 71.51558685302734, 666.8269653320312);1;(12.943096160888672, 182.1028289794922, 58.23416519165039);(0.521539568901062, 0.47975921630859375);1;2.866607666015625;1;(0.5532847046852112, 0.30679020285606384, 0.5516895651817322);(-22.50591468811035, 70.03231811523438, 671.8296508789062);1;(-63.441097259521484, 187.9950714111328, 60.37876510620117);(0.3944232165813446, 0.4612082540988922);1;2.9029693603515625;1;1915194713160;(0.25, 0.25)
