device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
25283241861;(0.62496417760849, 0.2971480190753937, 0.4846092462539673);(-53.37662887573242, 69.19964599609375, 636.3313598632812);1;(23.97502326965332, 212.02569580078125, 69.12517547607422);(0.5398985147476196, 0.3855501115322113);1;2.6238250732421875;1;(0.4739404022693634, 0.297877699136734, 0.48506996035575867);(14.162572860717773, 69.97238159179688, 638.5565185546875);1;(20.334217071533203, 206.79197692871094, 67.22026062011719);(0.5338396430015564, 0.40202802419662476);1;2.4939422607421875;1;632661432510;(0.5, 0.5)
25283252964;(0.6249921917915344, 0.29690638184547424, 0.4845329523086548);(-53.3861198425293, 69.2753677368164, 636.2838134765625);1;(20.394113540649414, 212.6757049560547, 69.36176300048828);(0.5339393019676208, 0.3835037052631378);1;2.6220245361328125;1;(0.47399911284446716, 0.29758110642433167, 0.484989732503891);(14.134037017822266, 70.06645965576172, 638.5065307617188);1;(19.26774024963379, 205.19798278808594, 66.64009857177734);(0.5320647954940796, 0.40704649686813354);1;2.5251007080078125;1;632661443613;(0.5, 0.5)
25283264067;(0.6249902248382568, 0.2965891659259796, 0.4844741225242615);(-53.3830680847168, 69.37734985351562, 636.2432250976562);1;(15.628575325012207, 212.63099670410156, 69.34551239013672);(0.5260086059570312, 0.38364437222480774);1;2.6282501220703125;1;(0.47399505972862244, 0.29729360342025757, 0.4849439561367035);(14.134077072143555, 70.15962219238281, 638.4732666015625);1;(14.441728591918945, 205.06004333496094, 66.58988189697266);(0.5240334868431091, 0.40748074650764465);1;2.54254150390625;1;632661454726;(0.5, 0.5)
25283275170;(0.6249660849571228, 0.2961390018463135, 0.484506219625473);(-53.374122619628906, 69.52851104736328, 636.2437133789062);1;(17.75979232788086, 212.8766632080078, 69.43489837646484);(0.5295552611351013, 0.3828708827495575);1;2.6239166259765625;1;(0.4739798903465271, 0.2968677282333374, 0.4849855899810791);(14.13942813873291, 70.30365753173828, 638.4782104492188);1;(16.899028778076172, 205.1627197265625, 66.6272201538086);(0.5281228423118591, 0.40715742111206055);1;2.53692626953125;1;632661465845;(0.5, 0.5)
25283286273;(0.6249192953109741, 0.2959142029285431, 0.4845801889896393);(-53.35663986206055, 69.6074447631836, 636.2738647460938);1;(18.13459014892578, 214.20248413085938, 69.91744995117188);(0.5301790833473206, 0.3786967694759369);1;2.617950439453125;1;(0.4739381670951843, 0.2966497242450714, 0.48505699634552);(14.157950401306152, 70.38026428222656, 638.5053100585938);1;(15.055912017822266, 204.8231201171875, 66.50363159179688);(0.5250555872917175, 0.4082266092300415);1;2.5036163330078125;1;632661476966;(0.5, 0.5)
25283297376;(0.6248276233673096, 0.2956711947917938, 0.48463720083236694);(-53.318565368652344, 69.6919174194336, 636.2965698242188);1;(17.921321868896484, 215.58396911621094, 70.42025756835938);(0.5298241376876831, 0.3743472397327423);1;2.619110107421875;1;(0.4739053547382355, 0.2964751422405243, 0.4850980341434479);(14.172358512878418, 70.44073486328125, 638.5189819335938);1;(16.02431297302246, 205.66897583007812, 66.81151580810547);(0.5266671776771545, 0.4055635333061218);1;2.492828369140625;1;632661488091;(0.5, 0.5)
25283308479;(0.6247496604919434, 0.2954263687133789, 0.48478028178215027);(-53.29011917114258, 69.78152465820312, 636.361328125);1;(18.371103286743164, 214.42320251464844, 69.99777221679688);(0.5305725336074829, 0.37800168991088867);1;2.626434326171875;1;(0.4738077223300934, 0.2962535619735718, 0.48523107171058655);(14.216602325439453, 70.52213287353516, 638.575927734375);1;(13.931416511535645, 205.45704650878906, 66.7343978881836);(0.5231842994689941, 0.4062308669090271);1;2.4942626953125;1;632661499213;(0.5, 0.5)
25283319583;(0.6246920228004456, 0.2953719198703766, 0.48495936393737793);(-53.27202606201172, 69.80982971191406, 636.4501953125);1;(19.240442276000977, 213.6585235595703, 69.71943664550781);(0.5320193767547607, 0.3804093599319458);1;2.6222991943359375;1;(0.4737508296966553, 0.2961593568325043, 0.48541930317878723);(14.243797302246094, 70.5640640258789, 638.6654663085938);1;(12.44782829284668, 206.87356567382812, 67.24996948242188);(0.5207152962684631, 0.40177103877067566);1;2.4860076904296875;1;632661510323;(0.5, 0.5)
25283330686;(0.6246610879898071, 0.2953897714614868, 0.4851854145526886);(-53.267662048339844, 69.81647491455078, 636.5639038085938);1;(20.741092681884766, 212.5846710205078, 69.3285903930664);(0.5345166325569153, 0.3837902545928955);1;2.641693115234375;1;(0.47369760274887085, 0.2961342930793762, 0.4856146275997162);(14.269704818725586, 70.58331298828125, 638.760986328125);1;(11.95528507232666, 207.5899658203125, 67.51068115234375);(0.519895613193512, 0.3995154798030853);1;2.4970703125;1;632661521432;(0.5, 0.5)
25283341789;(0.6246060729026794, 0.29552793502807617, 0.4852575659751892);(-53.24612808227539, 69.77507781982422, 636.606689453125);1;(20.131792068481445, 213.05760192871094, 69.50072479248047);(0.5335027575492859, 0.38230133056640625);1;2.6397705078125;1;(0.4736845791339874, 0.29626378417015076, 0.4856811463832855);(14.276877403259277, 70.54393005371094, 638.7986450195312);1;(13.359269142150879, 207.31980895996094, 67.41236114501953);(0.5222321152687073, 0.4003661572933197);1;2.4985809326171875;1;632661532541;(0.5, 0.5)
