device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
25334938011;(0.6394329071044922, 0.3026919364929199, 0.4883531630039215);(-59.957435607910156, 67.42411804199219, 637.826416015625);1;(26.45046043395996, 213.6069793701172, 69.70072174072266);(0.5440180897712708, 0.3805716335773468);1;2.6972198486328125;1;(0.4883338510990143, 0.3016551434993744, 0.4890311360359192);(7.746242523193359, 68.86519622802734, 640.7791748046875);1;(14.950471878051758, 203.144287109375, 65.89259338378906);(0.5248802304267883, 0.41351234912872314);1;2.6021270751953125;1;632713129441;(0.5, 0.5)
25334949114;(0.6394649744033813, 0.3026887774467468, 0.48811864852905273);(-59.960784912109375, 67.41259002685547, 637.7089233398438);1;(25.356081008911133, 214.1683349609375, 69.90504455566406);(0.5421967506408691, 0.37880411744117737);1;2.7039642333984375;1;(0.48834648728370667, 0.3016674518585205, 0.4887847900390625);(7.73914098739624, 68.84786987304688, 640.6571655273438);1;(13.634757995605469, 203.78648376464844, 66.1263427734375);(0.5226905345916748, 0.41149041056632996);1;2.5934600830078125;1;632713140548;(0.5, 0.5)
25334960217;(0.6395301818847656, 0.3026944398880005, 0.48789575695991516);(-59.97932052612305, 67.3984375, 637.5961303710938);1;(26.03363609313965, 211.56320190429688, 68.95684814453125);(0.54332435131073, 0.3870061933994293);1;2.71185302734375;1;(0.48836955428123474, 0.3017164170742035, 0.4885886311531067);(7.727766990661621, 68.82093048095703, 640.5615844726562);1;(13.08389663696289, 205.0528106689453, 66.58723449707031);(0.5217738151550293, 0.40750351548194885);1;2.6038970947265625;1;632713151666;(0.5, 0.5)
25334971320;(0.6396480202674866, 0.30274075269699097, 0.48749449849128723);(-60.01285934448242, 67.36093139648438, 637.394287109375);1;(27.477703094482422, 211.6380157470703, 68.98409271240234);(0.545727550983429, 0.38677069544792175);1;2.7211151123046875;1;(0.48841607570648193, 0.3018288314342499, 0.48816248774528503);(7.70474910736084, 68.76042938232422, 640.35400390625);1;(12.380492210388184, 205.1707763671875, 66.63021087646484);(0.5206032395362854, 0.4071320593357086);1;2.6126708984375;1;632713162786;(0.5, 0.5)
25334982423;(0.6396942138671875, 0.30274561047554016, 0.487281858921051);(-60.02344512939453, 67.34776306152344, 637.2872924804688);1;(27.667335510253906, 210.40902709960938, 68.53677368164062);(0.5460430979728699, 0.3906399607658386);1;2.7008209228515625;1;(0.48846718668937683, 0.30188602209091187, 0.4879307746887207);(7.680631160736084, 68.7287368774414, 640.2412109375);1;(13.902547836303711, 204.15953063964844, 66.26216125488281);(0.5231361985206604, 0.41031596064567566);1;2.6304168701171875;1;632713173909;(0.5, 0.5)
25334993526;(0.6397569179534912, 0.3027651309967041, 0.48692163825035095);(-60.03440856933594, 67.32183837890625, 637.1071166992188);1;(25.329851150512695, 211.89414978027344, 69.07730865478516);(0.5421531200408936, 0.38596418499946594);1;2.701171875;1;(0.4885328412055969, 0.30193400382995605, 0.48762670159339905);(7.649483680725098, 68.69622039794922, 640.0921630859375);1;(13.225347518920898, 203.6648712158203, 66.08212280273438);(0.5220091342926025, 0.4118732213973999);1;2.62518310546875;1;632713185035;(0.5, 0.5)
25335004629;(0.6398754715919495, 0.30279242992401123, 0.486564576625824);(-60.07029342651367, 67.29298400878906, 636.9264526367188);1;(23.16224479675293, 212.60784912109375, 69.33704376220703);(0.5385459065437317, 0.3837173581123352);1;2.698394775390625;1;(0.48870566487312317, 0.302018940448761, 0.487239271402359);(7.569865703582764, 68.64641571044922, 639.903564453125);1;(14.43630313873291, 204.1455078125, 66.25700378417969);(0.524024486541748, 0.410360187292099);1;2.617706298828125;1;632713196148;(0.5, 0.5)
25335015733;(0.6399795413017273, 0.3028397560119629, 0.4864768087863922);(-60.112281799316406, 67.2717056274414, 636.8804321289062);1;(22.848011016845703, 212.4069061279297, 69.263916015625);(0.5380229949951172, 0.3843499422073364);1;2.705810546875;1;(0.4888002276420593, 0.30209100246429443, 0.4871402680873871);(7.527076721191406, 68.6166763305664, 639.8574829101562);1;(12.779439926147461, 205.07945251464844, 66.596923828125);(0.5212671160697937, 0.40741968154907227);1;2.5938262939453125;1;632713207258;(0.5, 0.5)
25335026836;(0.6401689052581787, 0.302976131439209, 0.4864524006843567);(-60.19498062133789, 67.2233657836914, 636.8654174804688);1;(24.08715057373047, 211.6334991455078, 68.98242950439453);(0.5400851368904114, 0.38678494095802307);1;2.717681884765625;1;(0.48893922567367554, 0.302168071269989, 0.48711609840393066);(7.464789867401123, 68.58905029296875, 639.8489990234375);1;(14.454614639282227, 204.39678955078125, 66.34846496582031);(0.5240549445152283, 0.4095690846443176);1;2.5958404541015625;1;632713218367;(0.5, 0.5)
25335037939;(0.640431821346283, 0.3031494915485382, 0.486240953207016);(-60.30143356323242, 67.15229034423828, 636.7560424804688);1;(23.371631622314453, 209.09962463378906, 68.06018829345703);(0.5388943552970886, 0.39476245641708374);1;2.716827392578125;1;(0.48919036984443665, 0.3022524416446686, 0.4868762195110321);(7.3508758544921875, 68.5469970703125, 639.7342529296875);1;(11.897936820983887, 201.85865783691406, 65.4246826171875);(0.5198001861572266, 0.41756001114845276);1;2.6083526611328125;1;632713229476;(0.5, 0.5)
