device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
7784786774;(0.6076178550720215, 0.35972705483436584, 0.49657800793647766);(-45.987770080566406, 48.94546127319336, 644.8008422851562);1;(13.821148872375488, 184.09005737304688, 58.957435607910156);(0.5230007171630859, 0.47350260615348816);1;2.8134613037109375;1;(0.4675975441932678, 0.35926535725593567, 0.49692896008491516);(17.44011688232422, 49.936214447021484, 646.3036499023438);1;(-59.61957931518555, 187.40635681152344, 60.164459228515625);(0.4007827639579773, 0.4630615711212158);1;2.9135284423828125;1;1913997650219;(0.25, 0.75)
7784797878;(0.607681930065155, 0.3597777783870697, 0.49641162157058716);(-46.01059341430664, 48.92156219482422, 644.7173461914062);1;(11.906477928161621, 183.64004516601562, 58.79365158081055);(0.5198144316673279, 0.47491952776908875);1;2.8011016845703125;1;(0.46766945719718933, 0.35932889580726624, 0.496726930141449);(17.405059814453125, 49.906620025634766, 646.2055053710938);1;(-58.76651382446289, 187.1789093017578, 60.08168411254883);(0.40220242738723755, 0.46377769112586975);1;2.917755126953125;1;1913997661323;(0.25, 0.75)
7784808981;(0.6077536344528198, 0.3598381578922272, 0.49622875452041626);(-46.036224365234375, 48.893733978271484, 644.625732421875);1;(12.711099624633789, 182.4697723388672, 58.36770248413086);(0.521153450012207, 0.4786039888858795);1;2.7940826416015625;1;(0.46770697832107544, 0.3593551814556122, 0.49653807282447815);(17.38560676574707, 49.890296936035156, 646.112548828125);1;(-59.54567337036133, 187.45974731445312, 60.18389129638672);(0.4009057283401489, 0.4628935158252716);1;2.93023681640625;1;1913997672419;(0.25, 0.75)
7784820084;(0.6078007817268372, 0.35995176434516907, 0.4959246814250946);(-46.04642105102539, 48.843563079833984, 644.4759521484375);1;(12.342283248901367, 183.5543212890625, 58.762420654296875);(0.5205395817756653, 0.4751894474029541);1;2.7975006103515625;1;(0.4677494168281555, 0.3593827188014984, 0.4962695240974426);(17.362897872924805, 49.87046813964844, 645.97998046875);1;(-58.683204650878906, 187.90980529785156, 60.34770584106445);(0.4023410677909851, 0.46147656440734863);1;2.9382171630859375;1;1913997683510;(0.25, 0.75)
7784831187;(0.6077843904495239, 0.35999447107315063, 0.4957088530063629);(-46.031272888183594, 48.82114028930664, 644.3702392578125);1;(16.74774742126465, 182.37911987304688, 58.33468246459961);(0.5278710722923279, 0.4788893759250641);1;2.8414764404296875;1;(0.46774056553840637, 0.3593715727329254, 0.4960147738456726);(17.36344337463379, 49.864471435546875, 645.8526000976562);1;(-57.05006790161133, 186.82191467285156, 59.951744079589844);(0.40505892038345337, 0.4649016559123993);1;2.935333251953125;1;1913997694600;(0.25, 0.75)
7784842290;(0.6077139377593994, 0.36002975702285767, 0.49541404843330383);(-45.98905944824219, 48.798648834228516, 644.2267456054688);1;(13.68215560913086, 182.4033966064453, 58.3435173034668);(0.5227693915367126, 0.47881290316581726);1;2.8576812744140625;1;(0.4676900804042816, 0.3593689203262329, 0.49571776390075684);(17.382341384887695, 49.85415267944336, 645.7039184570312);1;(-57.19287109375, 186.2528076171875, 59.744632720947266);(0.4048212766647339, 0.4666934013366699);1;2.9414520263671875;1;1913997705687;(0.25, 0.75)
7784853393;(0.6075616478919983, 0.36007463932037354, 0.4948383867740631);(-45.90004348754883, 48.76296615600586, 643.9464111328125);1;(14.139902114868164, 181.53021240234375, 58.02571105957031);(0.5235311985015869, 0.4815621078014374);1;2.8710174560546875;1;(0.4675460755825043, 0.35937413573265076, 0.49520179629325867);(17.440677642822266, 49.833152770996094, 645.4451293945312);1;(-57.46135330200195, 184.71121215820312, 59.18352127075195);(0.40437445044517517, 0.4715469777584076);1;2.95916748046875;1;1913997716776;(0.25, 0.75)
7784864496;(0.6074703931808472, 0.3600824177265167, 0.4946746826171875);(-45.853179931640625, 48.75485610961914, 643.8681030273438);1;(11.71417236328125, 182.68673706054688, 58.44666290283203);(0.519494354724884, 0.4779208302497864);1;2.8394775390625;1;(0.46742936968803406, 0.3593745529651642, 0.4950098991394043);(17.490962982177734, 49.82609939575195, 645.3480224609375);1;(-56.74228286743164, 184.2334747314453, 59.0096435546875);(0.4055711328983307, 0.4730511009693146);1;2.9686431884765625;1;1913997727874;(0.25, 0.75)
7784875599;(0.6073609590530396, 0.36007723212242126, 0.4945891201496124);(-45.800968170166016, 48.75421142578125, 643.8287963867188);1;(12.778230667114258, 183.2356719970703, 58.64647674560547);(0.5212652087211609, 0.4761926233768463);1;2.837188720703125;1;(0.4672885835170746, 0.3593768775463104, 0.49492138624191284);(17.55352020263672, 49.82249450683594, 645.3021850585938);1;(-57.18339157104492, 183.65655517578125, 58.79963302612305);(0.404837042093277, 0.4748675525188446);1;2.9790496826171875;1;1913997738973;(0.25, 0.75)
7784886703;(0.6071129441261292, 0.3600279986858368, 0.4943810999393463);(-45.682193756103516, 48.76483917236328, 643.7318725585938);1;(12.294715881347656, 184.4469757080078, 59.08736801147461);(0.5204605460166931, 0.4723789393901825);1;2.849090576171875;1;(0.46703028678894043, 0.3593592941761017, 0.4947376847267151);(17.66794776916504, 49.82243347167969, 645.2069091796875);1;(-57.64187240600586, 185.04039001464844, 59.303314208984375);(0.4040740728378296, 0.4705107510089874);1;2.9841766357421875;1;1913997750073;(0.25, 0.75)
7784897806;(0.6070160269737244, 0.3599585294723511, 0.4943142235279083);(-45.63644027709961, 48.786468505859375, 643.6998291015625);1;(14.79858112335205, 184.89059448242188, 59.24882507324219);(0.5246273279190063, 0.470982164144516);1;2.872039794921875;1;(0.46687939763069153, 0.3593538701534271, 0.4946596622467041);(17.73516845703125, 49.8218994140625, 645.166015625);1;(-58.49454116821289, 185.93264770507812, 59.628074645996094);(0.4026549756526947, 0.4677013158798218);1;2.9825592041015625;1;1913997761171;(0.25, 0.75)
7784908909;(0.6069188714027405, 0.35985898971557617, 0.4943719506263733);(-45.59499740600586, 48.82293701171875, 643.7290649414062);1;(15.305785179138184, 184.7643585205078, 59.202857971191406);(0.5254714488983154, 0.4713797867298126);1;2.8807525634765625;1;(0.46674686670303345, 0.3593624234199524, 0.4947197139263153);(17.796037673950195, 49.821876525878906, 645.1944580078125);1;(-58.607669830322266, 187.7564239501953, 60.2918815612793);(0.4024667739868164, 0.4619594216346741);1;2.9870758056640625;1;1913997772271;(0.25, 0.75)
7784920012;(0.6067449450492859, 0.35962650179862976, 0.4942649006843567);(-45.51355743408203, 48.89860534667969, 643.67529296875);1;(15.201570510864258, 183.24807739257812, 58.65098571777344);(0.525297999382019, 0.47615355253219604);1;2.891021728515625;1;(0.46657702326774597, 0.35939767956733704, 0.494619756937027);(17.87171745300293, 49.80681228637695, 645.1433715820312);1;(-58.28915023803711, 187.36618041992188, 60.14982223510742);(0.40299683809280396, 0.4631880819797516);1;3.00799560546875;1;1913997783382;(0.25, 0.75)
7784931115;(0.6066880226135254, 0.35954171419143677, 0.4943215250968933);(-45.49011993408203, 48.92974090576172, 643.7030029296875);1;(14.149846076965332, 181.66810607910156, 58.075927734375);(0.5235477089881897, 0.48112785816192627);1;2.9100494384765625;1;(0.466526597738266, 0.35944005846977234, 0.4946800470352173);(17.895587921142578, 49.79500961303711, 645.1738891601562);1;(-58.106483459472656, 188.1614532470703, 60.43928527832031);(0.40330082178115845, 0.4606841802597046);1;3.013671875;1;1913997794494;(0.25, 0.75)
7784942218;(0.6066784262657166, 0.35946765542030334, 0.49449536204338074);(-45.492095947265625, 48.961360931396484, 643.787841796875);1;(12.81028938293457, 181.654052734375, 58.0708122253418);(0.5213184952735901, 0.4811721742153168);1;2.925048828125;1;(0.4665180742740631, 0.3594896197319031, 0.49485790729522705);(17.902122497558594, 49.78512954711914, 645.263671875);1;(-56.92526626586914, 188.87615966796875, 60.69942092895508);(0.40526658296585083, 0.4584340751171112);1;3.0125579833984375;1;1913997805608;(0.25, 0.75)
7784953321;(0.6067197918891907, 0.3593064546585083, 0.4947167932987213);(-45.518821716308594, 49.0237922668457, 643.8925170898438);1;(13.067235946655273, 180.55758666992188, 57.6717414855957);(0.5217461585998535, 0.4846242368221283);1;2.9315948486328125;1;(0.46654102206230164, 0.35955101251602173, 0.49504637718200684);(17.894603729248047, 49.771514892578125, 645.3594970703125);1;(-56.251590728759766, 188.6459503173828, 60.61565399169922);(0.40638771653175354, 0.45915892720222473);1;3.021331787109375;1;1913997816724;(0.25, 0.75)
7784964424;(0.6067912578582764, 0.35924163460731506, 0.4946250021457672);(-45.547847747802734, 49.04163360595703, 643.8429565429688);1;(13.970739364624023, 180.234130859375, 57.55398941040039);(0.5232496857643127, 0.48564258217811584);1;2.9326629638671875;1;(0.4665912687778473, 0.35957205295562744, 0.4949357807636261);(17.87040901184082, 49.75994110107422, 645.3055419921875);1;(-57.37897872924805, 188.48609924316406, 60.55747985839844);(0.4045114815235138, 0.4596620500087738);1;3.031707763671875;1;1913997827831;(0.25, 0.75)
7784975528;(0.6070014238357544, 0.3592529296875, 0.49451756477355957);(-45.63853454589844, 49.03218460083008, 643.7832641601562);1;(12.294057846069336, 177.0572052001953, 56.39768600463867);(0.5204594135284424, 0.4956449568271637);1;2.8859710693359375;1;(0.4668341279029846, 0.35965481400489807, 0.49481654167175293);(17.75914764404297, 49.72639083862305, 645.2514038085938);1;(-62.895626068115234, 185.34112548828125, 59.41278839111328);(0.39533087611198425, 0.46956372261047363);1;3.048187255859375;1;1913997838933;(0.25, 0.75)
7784986631;(0.6078519225120544, 0.3595449924468994, 0.4935504198074341);(-45.985877990722656, 48.890769958496094, 643.2831420898438);1;(-24.224456787109375, 164.82432556152344, 51.94528579711914);(0.4596863389015198, 0.5341587662696838);1;2.9132537841796875;1;(0.4676644206047058, 0.36000144481658936, 0.4939049184322357);(17.37238883972168, 49.5707893371582, 644.8165893554688);1;(-96.12248992919922, 173.5530242919922, 55.12223815917969);(0.34003570675849915, 0.5066774487495422);1;3.0694580078125;1;1913997850035;(0.25, 0.75)
7784997734;(0.6081771850585938, 0.3596822917461395, 0.4933496117591858);(-46.124534606933594, 48.83447265625, 643.176513671875);1;(-36.145565032958984, 161.2646484375, 50.649688720703125);(0.43984749913215637, 0.5453659892082214);1;2.901702880859375;1;(0.46801790595054626, 0.36014294624328613, 0.4937032461166382);(17.210346221923828, 49.5138053894043, 644.72412109375);1;(-110.8017578125, 166.6990509033203, 52.627586364746094);(0.3156069219112396, 0.5282565355300903);1;3.0840911865234375;1;1913997861137;(0.25, 0.75)
