device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
25346896076;(0.6332084536552429, 0.31598833203315735, 0.4647054374217987);(-56.13139724731445, 61.89805221557617, 626.8076782226562);1;(21.162580490112305, 199.36415100097656, 64.5167465209961);(0.5352181196212769, 0.42541369795799255);1;2.6216278076171875;1;(0.4797854423522949, 0.31777408719062805, 0.4649752080440521);(11.444840431213379, 62.32649230957031, 629.30517578125);1;(13.780645370483398, 195.93035888671875, 63.2669563293457);(0.5229334235191345, 0.4362247586250305);1;2.527008056640625;1;632725087718;(0.5, 0.5)
25346907179;(0.6334103941917419, 0.3159462511539459, 0.4647994339466095);(-56.22377014160156, 61.914634704589844, 626.8451538085938);1;(22.21657371520996, 199.0638885498047, 64.40746307373047);(0.5369722247123718, 0.42635905742645264);1;2.637237548828125;1;(0.48003920912742615, 0.31771522760391235, 0.46507617831230164);(11.33335018157959, 62.34972381591797, 629.3555908203125);1;(14.181866645812988, 196.43890380859375, 63.45203399658203);(0.5236010551452637, 0.4346235692501068);1;2.5072479248046875;1;632725098822;(0.5, 0.5)
25346918283;(0.6336436867713928, 0.31590449810028076, 0.4647608697414398);(-56.32392501831055, 61.924346923828125, 626.8157958984375);1;(22.616588592529297, 201.0293426513672, 65.12283325195312);(0.5376378893852234, 0.4201710522174835);1;2.617340087890625;1;(0.48027169704437256, 0.31766512989997864, 0.46503785252571106);(11.230051040649414, 62.36333084106445, 629.3368530273438);1;(12.735313415527344, 196.9939422607422, 63.6540641784668);(0.5211937427520752, 0.4328761100769043);1;2.4989166259765625;1;632725109932;(0.5, 0.5)
25346929386;(0.6339252591133118, 0.315922349691391, 0.4646933674812317);(-56.44379806518555, 61.912715911865234, 626.7720947265625);1;(22.508426666259766, 201.96278381347656, 65.46259307861328);(0.5374578833580017, 0.4172322154045105);1;2.6273040771484375;1;(0.4806145429611206, 0.3175980746746063, 0.4649631381034851);(11.077591896057129, 62.38023376464844, 629.3003540039062);1;(13.288731575012207, 197.2191619873047, 63.73602294921875);(0.5221146941184998, 0.43216702342033386);1;2.506927490234375;1;632725121042;(0.5, 0.5)
25346940489;(0.6340593099594116, 0.3159378170967102, 0.4646361172199249);(-56.49972915649414, 61.9036750793457, 626.7390747070312);1;(22.494731903076172, 201.26475524902344, 65.20852661132812);(0.5374350547790527, 0.4194297790527344);1;2.6053466796875;1;(0.4807840585708618, 0.31755927205085754, 0.46490320563316345);(11.001992225646973, 62.389312744140625, 629.2706298828125);1;(13.459833145141602, 196.29278564453125, 63.398841857910156);(0.5223994255065918, 0.4350835680961609);1;2.515869140625;1;632725132153;(0.5, 0.5)
25346951592;(0.6342453956604004, 0.3159720301628113, 0.46464329957962036);(-56.58120346069336, 61.89120101928711, 626.736572265625);1;(24.57358741760254, 203.29144287109375, 65.9461669921875);(0.540894627571106, 0.41304898262023926);1;2.60711669921875;1;(0.4809585511684418, 0.31749892234802246, 0.46490931510925293);(10.924692153930664, 62.408695220947266, 629.2731323242188);1;(14.797815322875977, 195.0020294189453, 62.929039001464844);(0.5246260166168213, 0.43914729356765747);1;2.519317626953125;1;632725143263;(0.5, 0.5)
25346962695;(0.6345117092132568, 0.31591030955314636, 0.4645090401172638);(-56.691471099853516, 61.902462005615234, 626.65771484375);1;(26.016355514526367, 203.10951232910156, 65.87991333007812);(0.5432956218719482, 0.41362184286117554);1;2.603179931640625;1;(0.4812353551387787, 0.31737151741981506, 0.4647788107395172);(10.8007230758667, 62.44294357299805, 629.206298828125);1;(13.80822467803955, 196.03257751464844, 63.304115295410156);(0.5229792594909668, 0.43590280413627625);1;2.5160675048828125;1;632725154371;(0.5, 0.5)
25346973798;(0.6346542239189148, 0.3158501386642456, 0.4644167423248291);(-56.749576568603516, 61.91636276245117, 626.6045532226562);1;(22.684926986694336, 203.85299682617188, 66.1505126953125);(0.5377516150474548, 0.41128110885620117);1;2.5535430908203125;1;(0.48142707347869873, 0.31722742319107056, 0.46467334032058716);(10.714516639709473, 62.484249114990234, 629.1506958007812);1;(14.04134464263916, 195.48216247558594, 63.10379409790039);(0.523367166519165, 0.4376358687877655);1;2.5032806396484375;1;632725165477;(0.5, 0.5)
25346984901;(0.6348772048950195, 0.31571176648139954, 0.46451807022094727);(-56.851524353027344, 61.964603424072266, 626.6416625976562);1;(19.508235931396484, 203.37339782714844, 65.9759750366211);(0.5324650406837463, 0.41279107332229614);1;2.53448486328125;1;(0.4816629886627197, 0.31704699993133545, 0.46476879715919495);(10.610332489013672, 62.54723358154297, 629.1941528320312);1;(14.405057907104492, 194.76998901367188, 62.8445930480957);(0.5239725112915039, 0.43987807631492615);1;2.5032958984375;1;632725176582;(0.5, 0.5)
25346996004;(0.6352507472038269, 0.3155032694339752, 0.46459826827049255);(-57.018306732177734, 62.03339767456055, 626.66015625);1;(19.105844497680664, 204.8169403076172, 66.50139617919922);(0.53179532289505, 0.40824612975120544);1;2.535888671875;1;(0.48209795355796814, 0.31670433282852173, 0.4648575484752655);(10.41744327545166, 62.662349700927734, 629.2305297851562);1;(14.15092945098877, 191.996826171875, 61.83528137207031);(0.523549497127533, 0.448608934879303);1;2.49725341796875;1;632725187688;(0.5, 0.5)
25347007108;(0.6354316473007202, 0.3153846263885498, 0.46471959352493286);(-57.10282897949219, 62.07656478881836, 626.7094116210938);1;(22.647897720336914, 195.53921508789062, 63.12456130981445);(0.5376899242401123, 0.4374561607837677);1;2.6775054931640625;1;(0.48233696818351746, 0.31655213236808777, 0.46500182151794434);(10.312376022338867, 62.718482971191406, 629.2991943359375);1;(14.53617000579834, 191.638916015625, 61.70499801635742);(0.5241906642913818, 0.4497358202934265);1;2.5021820068359375;1;632725198794;(0.5, 0.5)
25347018211;(0.6356617212295532, 0.3152290880680084, 0.46470677852630615);(-57.202762603759766, 62.124759674072266, 626.6890258789062);1;(23.616994857788086, 193.24612426757812, 62.28993225097656);(0.5393027067184448, 0.4446757137775421);1;2.68829345703125;1;(0.4825833737850189, 0.3163999021053314, 0.4649970829486847);(10.2028169631958, 62.76719284057617, 629.293701171875);1;(14.459308624267578, 192.78680419921875, 62.122798919677734);(0.5240626931190491, 0.4461217522621155);1;2.4904632568359375;1;632725209902;(0.5, 0.5)
25347029314;(0.6359254717826843, 0.3150378465652466, 0.46486133337020874);(-57.325016021728516, 62.19255447387695, 626.7491455078125);1;(20.659915924072266, 191.843994140625, 61.779605865478516);(0.5343815684318542, 0.44909006357192993);1;2.692413330078125;1;(0.48292970657348633, 0.3162243962287903, 0.4651641845703125);(10.050355911254883, 62.831668853759766, 629.3737182617188);1;(13.72706413269043, 194.16297912597656, 62.623661041259766);(0.522844135761261, 0.44178906083106995);1;2.49468994140625;1;632725221011;(0.5, 0.5)
